full_code,title
ДАВоО-195-1-31,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-32,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-153,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-34,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-154,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-35,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-36,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-38А,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-161,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-45,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-46,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-50,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-51,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-52,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-53,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-54,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-55,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-56,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-57,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-58,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-71,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-72,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-151,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-97,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
