action_id,online_copy_id,file_id,full_code,parsed,url
b217ce8e-b852-4ea9-aa8e-813125540ab3,5bbc5f2a-131c-4386-b52b-c1f1f5e4c760,2704e457-1ad1-491b-8faf-5b35a0340c55,ДАВоО-Р3247-2-2070,ДАВоО-(Р-3247-2-2070+++Р-3247-2-2070+++Р-3247-2-2070),https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127238726
502e3d78-6055-4e00-a885-f46f6fe4b42e,c0b7c7dc-199d-466b-840d-97b95fdf1f28,3e0b4fec-a599-441e-aaee-33e96958ad1e,ДАВоО-Р3247-2-2071,ДАВоО-(Р-3247-2-2071+++Р-3247-2-2071+++Р-3247-2-2071),https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127236224
bd6cd0f5-186d-45cf-8a36-f12d56b7d5f2,f88e0ba2-076e-4bfe-890d-cf3a7efccce7,3578efa1-733f-47f0-94b1-00744ad70b96,ДАВоО-Р3247-2-2072,ДАВоО-(Р-3247-2-2072+++Р-3247-2-2072+++Р-3247-2-2072),https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127236238
c36ada4e-e936-4331-9ebf-14cffea7c018,e8d98b1d-d036-40a7-80d0-2ceaf2d0657e,b97671bc-a688-45f7-b40d-dec11b80b85f,ДАВоО-Р3247-2-2073,ДАВоО-(Р-3247-2-2073+++Р-3247-2-2073+++Р-3247-2-2073),https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127236245
22246150-bf62-4654-94b2-599c6e93b7e0,5606762c-4c14-4b4d-bf6e-60788b6b77f2,533a5650-783d-4617-afdc-87449416d113,ДАВоО-Р3247-2-2074,ДАВоО-(Р-3247-2-2074+++Р-3247-2-2074+++Р-3247-2-2074),https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127238741
3c783076-3ccd-4dcb-9484-c7f3f167c0e0,657a359b-5001-420b-9ce1-18069151d4e5,a75d8458-3619-4775-b386-9c594d73a007,ДАВоО-Р3247-2-2075,ДАВоО-(Р-3247-2-2075+++Р-3247-2-2075+++Р-3247-2-2075),https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127238744
ee2639d5-bed5-4fab-890a-4da1219e682d,c1638d1c-6839-4da0-af0c-19a39ffcb031,6c27830d-1054-4fb6-9201-135c75e33014,ДАВоО-Р3247-2-2076,ДАВоО-(Р-3247-2-2076+++Р-3247-2-2076+++Р-3247-2-2076),https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127238747
eed60b07-e93a-4086-a39f-9c7e7c747930,0b3349ef-3a3a-49f7-ac2e-55ae5ac10ba3,87b74b9e-4a42-4077-abc1-e7c1c90f10d4,ДАВоО-Р3247-2-2077,ДАВоО-(Р-3247-2-2077+++Р-3247-2-2077+++Р-3247-2-2077),https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127238752
c7c5fdfe-4ab0-4551-970a-0a75c4a0adcb,9fb5173f-3289-453c-81f2-b89bee5de4d9,1dbfb75e-80e8-4877-ba5f-3f87c5bfb16d,ДАВоО-Р3247-2-2078,ДАВоО-(Р-3247-2-2078+++Р-3247-2-2078+++Р-3247-2-2078),https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127236257
cc19bcbc-f0ee-4020-b169-a1f5fe8e820e,01eca242-5bb0-461b-bb3c-facc72648aa2,2e6b5045-f660-45f6-81be-5f915783f2c1,ДАВоО-Р3247-2-2079,ДАВоО-(Р-3247-2-2079+++Р-3247-2-2079+++Р-3247-2-2079),https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127236266
cca1aa21-809b-49a4-8fcd-2b24e3dab92b,81f9f8f9-a803-47af-8b60-06a0d2882d0f,76c26b80-4bee-4a82-9a89-0a41249b2d3e,ДАВоО-Р3247-2-2081,ДАВоО-(Р-3247-2-2081+++Р-3247-2-2081+++Р-3247-2-2081),https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127238765
5df2a92f-077c-456a-934e-342c9d9b272d,65515345-7d0d-4f04-a682-7dec1d41fb47,cf2ac6ec-7303-4835-910f-6b76670ddc01,ДАВоО-Р3247-2-2082,ДАВоО-(Р-3247-2-2082+++Р-3247-2-2082+++Р-3247-2-2082),https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127238764
1366e733-4b4e-46ba-95c9-a19ab8960f1e,7309b65b-c92b-441a-af4f-0d2b6afab0ee,326b0fc2-69c2-4f9d-bbab-c9956ed6953f,ДАВоО-Р3247-2-2083,ДАВоО-(Р-3247-2-2083+++Р-3247-2-2083+++Р-3247-2-2083),https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127238740
3652bf31-96e1-4a20-915a-d2e347d553f1,7421b6a7-b366-4874-bf60-09af541c6346,c9bbb7b9-40a2-4318-8679-4874ca296eaa,ДАВоО-Р3247-2-2084,ДАВоО-(Р-3247-2-2084+++Р-3247-2-2084+++Р-3247-2-2084),https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127236273
