140	Сцибор-Мархоцькі [сімейний фонд]		1	0
141	Стурдза, Гагаріни, Гагаріни-Стурдза [сімейний фонд]		1	0
143	Ерделі [сімейний фонд]		1	5
144	Сабанські [сімейний фонд]		1	0
145	Марков Володимир Сергійович [особовий фонд]		1	0
146	Мордовцев (Мордовець) Данило Лукич [особовий фонд]		1	0
147	Скальковський Аполлон Олександрович [особовий фонд]		1	2
148	Мурзакевич Микола Никифорович [особовий фонд]		1	0
149	Пахман Семен Вікентійович [особовий фонд]		1	0
150	Маркевич Олексій Іванович [особовий фонд]		1	0
151	Щепкін Євген Миколайович [особовий фонд]		1	0
152	Мураневич Олександр Іович [особовий фонд]		1	0
153	Лінніченко Іван Андрійович [особовий фонд]		1	0
156	Штерн Сергій Федорович [особовий фонд]		1	0
157	Доброклонський Олександр Павлович [особовий фонд]		1	0
158	Кочубинський Олександр Олександрович [особовий фонд]		1	0
159	Попруженко Михайло Георгійович [особовий фонд]		1	0
160	Брун Пилип (Філіп) Карлович [особовий фонд]		1	0
162	Зелений Павло Олександрович [особовий фонд]		2	4
163	Петрієв (Петріашвілі) Василь Мойсейович [особовий фонд]		1	0
164	Липа Іван Львович [особовий фонд]		2	34
165	Шугурови [сімейний фонд]		1	0
167	Інокентій (Борисов) Іван Олексійович [особовий фонд]		1	0
169	Фукс Ісак Маркович [особовий фонд]		1	0
175	Банкірська контора С.М.Барбаша		1	117
176	Руссов Олександр Петрович [особовий фонд]		1	0
177	Аноєв Микола Федорович [особовий фонд]		1	0
178	Гайос Сергій Іванович [особовий фонд]		1	1
179	Лорович Венедикт Вікентійович [особовий фонд]		1	0
182	Вілінський Сергій Григорович [особовий фонд]		1	0
184	Фролова (Яворська) Віра Петрівна [особовий фонд]		1	0
185	Морська (П'єткевич-Фессінг) Марія Іванівна [особовий фонд]		1	254
186	Кузовкін (Ніколаєв) Микола Іванович [особовий фонд]		1	0
187	Бондаренко Іван Михайлович [особовий фонд]		1	0
189	Обух-Вощатинські [сімейний фонд]		1	0
191	Білярський Петро Спиридонович [особовий фонд]		1	0
192	Голікови [сімейний фонд]		1	19
193	Цвілінг Михайло Борисович [особовий фонд]		1	96
195	Гроссфельд (Гросфельд) Юрій (Юлій) Ісидорович [особовий фонд]		1	0
196	Никанор (Бровкович) Олександр Іванович [особовий фонд]		1	0
199	Шеміоти [сімейний фонд]		1	0
201	Канцелярія начальника Варшавського митного округу		2	0
203	Вільчинська митна застава Калишського митного округу		1	2
204	Гербська митниця Родомського митного округу		1	0
205	Гняздовська митна застава Родомського митного округу		1	1
209	Маневицька митниця Ковельського митного округу		1	0
211	Млавська митниця Варшавського митного округу		1	0
213	Нездарська митна застава Родомського митного округу		1	0
214	Новоросійський митний інспектор		1	0
222	Гродзинська митна застава Варшавського округу		1	0
227	Пеплувський митний перехідний пункт Млавського митного округу		1	0
230	Служевський митний перехідний пункт Варшавського митного округу		1	0
233	Челядзька митна застава Родомського митного округу		1	0
234	Сосновицька митниця Родомського митного округу		1	0
235	Одеське літературно артистичне товариство		1	0
236	Канцелярія начальника Калишського митного округу		1	0
239	Піотрковська митна застава Варшавського митного округу		1	0
240	Лісаневич Григорій Іванович [особовий фонд]		1	0
242	Олександрівська митниця Варшавського митного округу		1	0
243	Гольська митниця Варшавського митного округу		1	0
246	Банкірський дім Ашкеназі в м.Одесі		1	0
247	Канцелярія начальника Південного митного округу		4	0
249	Земський банк Херсонської губернії		2	0
252	Одеська контора іноземних поселенців Півдня Росії		3	0
253	Приватна зуболікарська школа І.Л.Редальє		1	0
254	Приватна зуболікарська школа Равинського		1	0
255	Приватна зуболікарська школа Тропа		1	0
256	Одеська жіноча гімназія М.М.Маєвськоі і О.Г.Лобачевської		1	0
257	Одеське перше міське 6-класне училище		2	0
259	Одеське центральне відділення Акціонерного товариства "Компанія Зінгер"		1	0
261	Седлецька /Одеська/ казенна жіноча гімназія		1	0
265	Кухта Павло Григорович [особовий фонд]		1	0
266	Толстой Михаил Михайлович - молодший [особовий фонд]		1	0
267	Рутенберг Петро Мойсейович [особовий фонд]		1	7
268	Інглезі Дмитро Спиридонович [особовий фонд]		1	0
270	Кір'яков Михайло Михайлович [особовий фонд]		1	0
271	Бернацький Олександр Олександрович [особовий фонд]		1	0
272	Одеське відділення Російського біблійного товариства		1	0
273	Одеське слов'янське доброчинне товариство імені Кирила і Мефодія		1	0
274	Одеський [міський] статистичний комітет		2	2
275	Шостий археологічний з'їзд		1	0
276	Одеський [міський] ветеринарний інспектор		1	0
278	Головна контора Російського товариства пароплавства і торгівлі		2	0
281	Податковий інспектор 1-ої дільниці м. Одеси		2	0
282	Податковий інспектор 2-ої дільниці м. Одеси		1	7
283	Податковий інспектор 3-ої дільниці м. Одеси		1	0
284	Податковий інспектор 5-ої дільниці м. Одеси		1	0
285	Податковий інспектор 6-ої дільниці м. Одеси		1	0
286	Податковий інспектор 7-ої дільниці м. Одеси		1	0
289	Ізмайлов Олександр Олександрович [особовий фонд]		1	0
292	Кузнецов Полікарп Олексійович [особовий фонд]		1	0
298	Дирекція народних училищ Херсонської губернії		1	0
302	Одеська сухопутна митниця		1	0
303	Маяцька митна застава		1	0
305	Бессарабсько-Tаврійський земельний банк		1	6
306	Управління Одеського телеграфного округу		1	0
307	Управління Одеського поштово-телеграфного округу		1	0
308	Одеська поштова контора		1	0
309	Одеська телеграфна контора		1	0
311	Земський начальник 2-ої дільниці м Одеси		1	0
314	Канцелярія Одеського поліцмейстера		3	0
315	Одеське міське з військової повинності присутствіє		2	0
316	Інспектор народних училищ 10-го району Херсонської губернії		2	0
317	Одеський 1-й казенний винний склад		1	0
323	Одеське портове управління		1	0
324	Управління головного інженера новоросійських комерційних портів		1	0
325	Управління робіт Одеського порту		1	11
326	Управління робіт в гирлах р. Дунай, м Ізмаїл		2	15
365	Одеська купецька управа		1	0
366	Одеське ощадно-позикове товариство ювелірів і годинникарів		1	0
367	Одеське товариство витончених мистецтв		1	0
368	Одеське художнє училище		1	0
375	Одеський повітовий військовий начальник		2	0
383	Нотаріус Лемберг Амшей Якович, м. Ананьїв Херсонської губернії		1	0
388	Нотаріус Юматов Василь, м. Одеса		1	0
390	Нотаріус Веселовський Костянтин Сергійович, м. Одеса		1	0
391	Нотаріус Вацієвський Володимир Гаврилович, м. Одеса		1	0
393	Нотаріус Домбровський Адам Іорданович, м. Одеса		1	0
394	Нотаріус Рапопорт Іван Григорович, с. Ландау Одеського повіту Херсонської губернії		1	0
395	Нотаріус Александров Микола Петрович, с. Курисове-Покровське Одеського повіту Херсонської губернії		1	0
396	Нотаріус Паста Микола Іванович, м. Одеса		1	0
397	Нотаріус Скрипник Яков Данилович, с. Курисове-Покровське Одеського повіту Херсонської губернії		1	0
399	Нотаріус Потешковський Ієроним Петрович, м. Одеса		1	0
400	Нотаріус Россолімо Леонід Іванович, м. Одеса		1	0
402	Нотаріус Ринцький Лука Олексійович, м. Одеса		1	0
403	Нотаріус Іванов Іван Петрович, м. Овідіополь Одеського повіту Херсонської губернії		1	0
409	Нотаріус Сильвестрович Михайло Онуфрійович, м. Одеса		1	0
410	Нотаріус Мімі Олексій Миколайович, с. Маяки Одеського повіту Херсонської губернії		1	0
411	Нотаріус Половинський Василь Андрійович, м. Одеса		1	0
412	Нотаріус Данутінський Сергій Михайлович, с. Маяки Одеського повіту Херсонської губернії		1	0
413	Нотаріус Зайдлер Ізраїль Ісаакович, м. Одеса		1	0
417	Нотаріус Соловйов Михайло Олексійович, м. Одеса		1	8
418	Нотаріус Константинов Сергій Осипович, м. Одеса		1	0
419	Нотаріус Хайновський Онуфтій Осипович, м. Одеса		1	0
421	Нотаріус Тарасевич Дмитро Августович, м. Одеса		1	0
422	Нотаріус Тимофєєв Павло Михайлович, с. Ландау Одеського повіту Херсонської губернії		1	8
645	Северинівське поштово-телеграфне відділення		1	0
646	Роздільнянська поштово-телеграфна контора		1	0
647	Піщанське поштово-телеграфне відділення		1	0
648	Одеське 1-ше міське поштове відділення		1	0
650	Петрівське поштово-телеграфне відділення		1	0
651	Курисівське поштово-телеграфне відділення		1	0
652	Святотроїцьке поштово-телеграфне відділення		1	0
654	Ряснопільське поштове відділення		1	1
655	Маріїнське (Грос-Лібентальське) поштово-телеграфне відділення		2	0
656	Каховська поштово-телеграфна контора		1	0
657	Кубанське поштове відділення		1	0
658	Катаржинське поштово-телеграфне відділення		1	0
659	Ксеніївське (Кляйн-Лібентальське) поштово-телеграфне відділення		1	0
660	Куртівське поштове відділення		1	0
661	Витязівське поштове відділення		1	0
663	Бервінцівське поштово-телеграфне відділення		1	0
665	Возсіятське поштово-телеграфне відділення		1	0
666	Сакське поштово-телеграфне відділення		1	0
667	Іллінське поштове відділення		1	0
668	Фестерівське поштове відділення		1	0
680	Правління товариства "Труд" для розповсюдження ремісничих знань серед євреїв в м. Одесі		1	0
726	Одеська [міська] судова міліція		1	0
