Златоустівська церква, с. Надточаївка Канівського повіту Київської губернії	49.0896118	31.4393473	Надточаївка, Шполянська міська громада, Звенигородський район, Черкаська область, 20612, Україна
Зміївське духовне правління, м. Зміїв Чугуївського повіту Слобідсько-Української губернії, з 1780 р. – Харківського намісництва, з 1796 р. – Слобідсько-Української, з 1835 р. – Харківської губернії	49.7019133	36.3633323	Зміїв, Зміївська міська громада, Чугуївський район, Харківська область, Україна
Золотоніське духовне правління, м. Золотоноша Черкаського полку; з 1781 р. – Київського намісництва; з 1796 р. – Малоросійської; з 1802 р. – Полтавської губернії	49.6689719	32.0427439	Золотоноша, Золотоніська міська громада, Золотоніський район, Черкаська область, 19702, Україна
Золотоніське духовне правління Полтавської духовної консисторії, м. Золотоноша Золотоніського повіту Полтавської губернії	49.6689719	32.0427439	Золотоноша, Золотоніська міська громада, Золотоніський район, Черкаська область, 19702, Україна
Золочівське духовне правління, м. Золочів Слобідсько-Української губернії; з 1780 р. – Харківського намісництва; з 1796 р. – Слобідсько-Української губернії	49.8056522	24.8988858	Золочів, Золочівська міська громада, Золочівський район, Львівська область, 80700, Україна
Ізюмське духовне правління, м. Ізюм Ізюмського полку, з 1765 р. – Слобідсько-Української губернії, з 1780 р. – Харківського намісництва, з 1796 р. – Слобідсько-Української, з 1835 р. – Харківської губ	49.1913202	37.2784093	Ізюм, Ізюмська міська громада, Ізюмський район, Харківська область, Україна
Ільїнська церква, м-ко Корсунь Канівського повіту Київської губернії	48.2044000	38.0823000	Корсунь, Єнакієвська міська громада, Горлівський район, Донецька область, 86499, Україна
Ільїнська церква, с. Шабельники Чигиринського повіту Київської губернії	49.6880121	31.7700812	Шабельники, Піщанська сільська громада, Золотоніський район, Черкаська область, 19753, Україна
Іоанівська церква, с. Пішки Богуславського повіту Київської губернії	49.5288160	31.1162030	Пішки, Корсунь-Шевченківська міська громада, Черкаський район, Черкаська область, 19410, Україна
Іоаннобогословська церква, с. Ключники Канівського повіту Київської губернії	49.5936518	31.2910759	Ключники, Степанецька сільська громада, Черкаський район, Черкаська область, 19052, Україна
Іоанно-Богословська церква, с. Підгороднє Новомосковського повіту Катеринославської губернії	48.5681471	35.1013002	Підгороднє, Підгородненська міська громада, Дніпровський район, Дніпропетровська область, 52001-52004, Україна
Іоано-Предтеченська церква удільного маєтку "Масандра" Ялтинського повіту Таврійської губернії	44.5087776	34.1886781	Масандра, Масандрівська селищна рада, Ялтинський район, Автономна Республіка Крим, 298650, Україна
Іоано-Предтечинська церква (молитовний будинок) Бахмутського Духовного Правління, з 1856 р. – Катеринославської духовної консисторії, с. Ольховатка Слов'яносербського повіту Катеринославської губернії	48.2402552	38.4030646	Ольховатка, Вуглегірська міська громада, Горлівський район, Донецька область, 86490-86491, Україна
Казанська церква Донської духовної консисторії, сл. Кузнєцово-Михайлівка Міуського, з 1887 р. – Таганрозького округу Області Війська Донського	47.4612800	38.2156000	Кузнецово-Михайлівка, Бойківська селищна громада, Кальміуський район, Донецька область, 87132, Україна
Кам'янецьке духовне правління, м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	48.6781294	26.5854027	Кам'янець-Подільський, Кам'янець-Подільська міська громада, Кам’янець-Подільський район, Хмельницька область, Україна
Кам'янський Успенський чоловічий монастир, сл. Семенівка Топальської сотні Стародубського полку, з 1802 р. – Новозибківського повіту Чернігівської губернії	52.1785300	32.5775500	Семенівка, Семенівська міська громада, Новгород-Сіверський район, Чернігівська область, 15400, Україна
Канцелярія курата Харківської римсько-католицької церкви, м. Харків	49.9923181	36.2310146	Харків, Харківська міська громада, Харківський район, Харківська область, Україна
