Ізюмський повітовий революційний трибунал, м. Ізюм Харківської губернії	49.1913202	37.2784093	Ізюм, Ізюмська міська громада, Ізюмський район, Харківська область, Україна
Калінінський районний суд. с. Калінінське	47.1148680	32.9740910	Калинівське, Калинівська селищна громада, Бериславський район, Херсонська область, 74132, Україна
Камера військового слідчого 4-ї дільниці окружного військово-транспортного трибуналу Південної залізниці, м.Полтава Полтавської губ.	49.5897423	34.5507948	Полтава, Полтавська міська громада, Полтавський район, Полтавська область, 36000-36499, Україна
Кам'янецький гродський суд, м. Кам'янець-Подільський Подільського воєводства	48.6781294	26.5854027	Кам'янець-Подільський, Кам'янець-Подільська міська громада, Кам’янець-Подільський район, Хмельницька область, Україна
Кам'янецький повітовий суд, м. Кам'янець-Подільський	48.6781294	26.5854027	Кам'янець-Подільський, Кам'янець-Подільська міська громада, Кам’янець-Подільський район, Хмельницька область, Україна
Кам'янецький тимчасовий поліцейський суд, заснований при Кам'янецькому повітовому суді, м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	48.6781294	26.5854027	Кам'янець-Подільський, Кам'янець-Подільська міська громада, Кам’янець-Подільський район, Хмельницька область, Україна
Канівський земський (повітовий) суд, м. Канів Київської губернії	49.7551031	31.4610802	Канів, Канівська міська громада, Черкаський район, Черкаська область, 19000-19009, Україна
Канівський повітовий суд, м. Канів Київської губернії	49.7551031	31.4610802	Канів, Канівська міська громада, Черкаський район, Черкаська область, 19000-19009, Україна
Канівський сирітський суд, м. Канів Київської губернії	49.7551031	31.4610802	Канів, Канівська міська громада, Черкаський район, Черкаська область, 19000-19009, Україна
Касаційна камера по судовим справам міста Полтави і Полтавського гебіту, м. Полтава Полтавського гебіту (період німецько-фашистської окупації Полтавської обл.)	49.5897423	34.5507948	Полтава, Полтавська міська громада, Полтавський район, Полтавська область, 36000-36499, Україна
Катеринославський верхній земський суд, м. Катеринослав	48.4680221	35.0417711	Дніпро, Дніпровська міська громада, Дніпровський район, Дніпропетровська область, 49000, Україна
Київська палата кримінального суду, м. Київ	50.4500336	30.5241361	Київ, Україна
Київська палата цивільного суду, м. Київ	50.4500336	30.5241361	Київ, Україна
Київська судова палата, м. Київ	50.4500336	30.5241361	Київ, Україна
Київський військово-окружний суд, м. Київ	50.4500336	30.5241361	Київ, Україна
Київський головний суд, м. Київ	50.4500336	30.5241361	Київ, Україна
Київський губернський революційний трибунал, м. Київ	50.4500336	30.5241361	Київ, Україна
Київський нижній земський суд, м. Київ	50.4500336	30.5241361	Київ, Україна
Київський окружний суд, м. Київ	50.4500336	30.5241361	Київ, Україна
Київський повітовий суд, м. Київ	50.4500336	30.5241361	Київ, Україна
Київський совісний суд, м. Київ	50.4500336	30.5241361	Київ, Україна
Киликіївський волосний суд, с. Киликіїв Новоград-Волинського повіту Волинської губернії	50.5322409	27.0532246	Киликиїв, Шепетівський район, Хмельницька область
Кобеляцький підкоморський суд, м. Кобеляки Полтавської губернії	49.1433333	34.2002778	Кобеляки, Кобеляцька міська громада, Полтавський район, Полтавська область, 39200, Україна
Кобеляцький повітовий земський суд, м. Кобеляки Полтавської губернії	49.1433333	34.2002778	Кобеляки, Кобеляцька міська громада, Полтавський район, Полтавська область, 39200, Україна
Комишнянський районний суд, с. Комишня Комишнянського р-ну Миргородського гебіту (період німецько-фашистської окупації Полтавської обл.)	50.1838006	33.6796190	Комишня, Комишнянська селищна громада, Миргородський район, Полтавська область, 37613, Україна
Комісарський суд Подільського воєводства, м. Львів Руського воєводства	49.8419520	24.0315921	Львів, Львівська міська громада, Львівський район, Львівська область, Україна
Компаніївський волосний суд Єлисаветградського судово-мирового округу, с.Компаніївка Єлисаветградського повіту Херсонської губернії	48.2497235	32.2043672	Компаніївка, Компаніївська селищна громада, Кропивницький район, Кіровоградська область, 28402, Україна
Конотопський нижній земський суд м. Конотоп	51.2397495	33.2066750	Конотоп, Конотопська міська громада, Конотопський район, Сумська область, 41600-41615, Україна
Конотопський повітовий суд, м. Конотоп Новгород-Сіверського, з 1791 р. – Чернігівського намісництва	51.2397495	33.2066750	Конотоп, Конотопська міська громада, Конотопський район, Сумська область, 41600-41615, Україна
Конфедератський суд Київського воєводства, м. Житомир Київського воєводства	50.2601065	28.6696281	Житомир, Житомирська міська громада, Житомирський район, Житомирська область, Україна
Конфедератські суди Волинського воєводства, м. Луцьк Волинського воєводства	50.7450733	25.3200780	Луцьк, Луцька міська громада, Луцький район, Волинська область, Україна
Корецький повітовий суд, м. Корець Волинської губернії	50.6194566	27.1597120	Корець, Корецька міська громада, Рівненський район, Рівненська область, 34700, Україна
Костянтиноградський нижній земський суд, м. Костянтиноград Катеринославського намісництва, з 1796р. Малоросійської губ., з 1802р.Полтавської губ.	49.3766000	35.4443000	Берестин (кол. Красноград/Костянтиноград), Харківська область (проставлено вручну)
Костянтиноградський повітовий земський суд, м. Костянтиноград Полтавської губернії	49.3766000	35.4443000	Берестин (кол. Красноград/Костянтиноград), Харківська область (проставлено вручну)
Костянтиноградський повітовий суд, м. Костянтиноград Полтавської губернії	49.3766000	35.4443000	Берестин (кол. Красноград/Костянтиноград), Харківська область (проставлено вручну)
Краснопільський волосний суд с. Краснопіль Краснопільської волості Житомирського повіту Волинської губернії	49.8336410	28.0529000	Краснопіль, Краснопільська сільська громада, Бердичівський район, Житомирська область, 13563, Україна
Кременецький гродський суд, м. Кременець Волинського воєводства	50.0960966	25.7260783	Кременець, Кременецька міська громада, Кременецький район, Тернопільська область, 47003, Україна
Кременецький земський суд, м. Кременець Волинського воєводства	50.0960966	25.7260783	Кременець, Кременецька міська громада, Кременецький район, Тернопільська область, 47003, Україна
Кременчуцький губернський революційний трибунал (губревтрибунал), м. Кременчук	49.0928529	33.4308188	Кременчук, Кременчуцький район, Полтавська область, 39600-39689, Україна
Кременчуцький окружний суд (окрсуд), м.Кременчук Кременчуцького окр.	49.0928529	33.4308188	Кременчук, Кременчуцький район, Полтавська область, 39600-39689, Україна
Кременчуцький підкоморський повітовий суд, м. Кременчук Малоросійської, з 1802 р. – Полтавської губернії	49.0928529	33.4308188	Кременчук, Кременчуцький район, Полтавська область, 39600-39689, Україна
