kind,level,ref,detail
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007814433,"parsed ""ДАЧвО-(Volume 1245-5/86 (cont; Volume 1245-5/87; Volume 1245-5/88+++Volume 1245-5/86 (cont+++)"" does not single out one of 3 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007814434,"parsed ""ДАЧвО-(Volume 1245-5/81 (cont; Volume 1245-5/82; Volume 1245-5/83; Volume 1245-5/84; Volume 1245-5/85; Volume 1245-5/86+++Volume 1245-5/81 (cont+++)"" does not single out one of 6 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007814432,"parsed ""ДАЧвО-(Volume 1245-5/88 (cont; Volume 1245-5/89; Volume 1245-5/90+++Volume 1245-5/88 (cont+++)"" does not single out one of 3 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007814146,"parsed ""ДАЧвО-(Volume 1245-5/95 (cont; Volume 1245-5/96; Volume 1245-5/97+++Volume 1245-5/95 (cont+++)"" does not single out one of 3 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007814438,"parsed ""ДАЧвО-(Volume 1245-5/55 (cont; Volume 1245-5/56; Volume 1245-5/57; Volume 1245-5/58; Volume 1245-5/59+++Volume 1245-5/55 (cont+++)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007814646,"parsed ""ДАЧвО-(Volume 1245-6/39 (cont; Volume 1245-6/40; Volume 1245-6/41; Volume 1245-6/42+++Volume 1245-6/39 (cont+++)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007814437,"parsed ""ДАЧвО-(Volume 1245-5/66 (cont; Volume 1245-5/67; Volume 1245-5/68; Volume 1245-5/69+++Volume 1245-5/66 (cont+++)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007813811,"parsed ""ДАЧвО-(Volume 1245-4/32 (cont; Volume 1245-4/33; Volume 1245-4/34; Volume 1245-4/35+++Volume 1245-4/32 (cont+++)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007812976,"parsed ""ДАЧвО-(Volume 1245-13/307 (cont; Volume 1245-13/308; Volume 1245-13/309; Volume 1245-13/310; Volume 1245-13/311; Volume 1245-13/312+++Volume 1245-13/307 (cont+++)"" does not single out one of 6 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007814436,"parsed ""ДАЧвО-(Volume 1245-5/73 (cont; Volume 1245-5/74; Volume 1245-5/75; Volume 1245-5/76+++Volume 1245-5/73 (cont+++)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007813814,"parsed ""ДАЧвО-(Volume 1245-5/10; Volume 1245-5/7 (cont; Volume 1245-5/8; Volume 1245-5/9+++Volume 1245-5/10+++)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007815198,"parsed ""ДАЧвО-(Volume 1245-2/1; Volume 1245-2/2; Volume 1245-2/3; Volume 1245-2/4+++Volume 1245-2/1+++)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816208,"parsed ""ДАЧвО-(Volume 1245-2/93 (cont; Volume 1245-2/94; Volume 1245-2/95; Volume 1245-2/96; Volume 1245-2/97+++Volume 1245-2/93 (cont+++)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007813813,"parsed ""ДАЧвО-(Volume 1245-1/64 (cont; Volume 1245-4/65; Volume 1245-5/1; Volume 1245-5/2; Volume 1245-5/3; Volume 1245-5/4+++Volume 1245-1/64 (cont+++)"" does not single out one of 6 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816213,"parsed ""ДАЧвО-(Volume 1245-3/63 (cont; Volume 1245-3/64; Volume 1245-3/65+++Volume 1245-3/63 (cont+++)"" does not single out one of 3 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816207,"parsed ""ДАЧвО-(Volume 1245-1/568; Volume 1245-1/569; Volume 1245-1/570; Volume 1245-1/571; Volume 1245-1/572+++Volume 1245-1/568+++)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007813808,"parsed ""ДАЧвО-(Volume 1245-4/18; Volume 1245-4/19; Volume 1245-4/20; Volume 1245-4/21+++Volume 1245-4/18+++)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007813806,"parsed ""ДАЧвО-(Volume 1245-4/12 (cont; Volume 1245-4/13; Volume 1245-4/14; Volume 1245-4/15+++Volume 1245-4/12 (cont+++)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007813816,"parsed ""ДАЧвО-(Volume 1245-5/10 (cont; Volume 1245-5/11; Volume 1245-5/12; Volume 1245-5/13+++Volume 1245-5/10 (cont+++)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816219,"parsed ""ДАЧвО-(Volume 1245-4/6 (cont; Volume 1245-4/7; Volume 1245-4/8; Volume 1245-4/9+++Volume 1245-4/6 (cont+++)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007812974,"parsed ""ДАЧвО-(Volume 1245-13/380 (cont; Volume 1245-13/381; Volume 1245-13/382+++Volume 1245-13/380 (cont+++)"" does not single out one of 3 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816209,"parsed ""ДАЧвО-(Volume 1245-2/159 (cont; Volume 1245-2/160; Volume 1245-2/161; Volume 1245-2/162; Volume 1245-2/163+++Volume 1245-2/159 (cont+++)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816216,"parsed ""ДАЧвО-(Volume 1245-4/44 (cont; Volume 1245-4/45; Volume 1245-4/46; Volume 1245-4/47; Volume 1245-4/48+++Volume 1245-4/44 (cont+++)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007815199,"parsed ""ДАЧвО-(Volume 1245-2/12 (cont; Volume 1245-2/13; Volume 1245-2/14; Volume 1245-2/15; Volume 1245-2/16+++Volume 1245-2/12 (cont+++)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007813807,"parsed ""ДАЧвО-(, 1245-4-17; 1245-4-15,  1245-4-16+++, 1245-4-17+++)"" does not single out one of 3 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811087,"parsed ""ДАЧвО-(Volume 325-1/1647 (cont.) Civil documents; Volume 325-1/1648 Civil documents; Volume 325-1/1649 Civil documents; Volume 325-1/1650 Civil documents; Volume 325-1/1651 Civil documents; Volume 325-1/1652 Civil documents; Volume 325-1/1653 Civil documents; Volume 325-1/1654 Civil documents; Volume 325-1/1655 Civil documents; Volume 325-1/1656 Civil documents; Volume 325-1/1657 Civil documents; Volume 325-1/1658 Civil documents; Volume 325-1/1659 Civil documents; Volume 325-1/1660 Civil documents; Volume 325-1/1661 Civil documents; Volume 325-1/1662 Civil documents; Volume 325-1/1663 Civil documents; Volume 325-1/1664 Civil documents; Volume 325-1/1665 Civil documents; Volume 325-1/1666 Civil documents; Volume 325-1/1667 Civil documents+++Volume 325-1/1647 (cont.) Civil documents+++)"" does not single out one of 21 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811091,"parsed ""ДАЧвО-(Volume 325-1; Volume 325-1/1761 (cont.) Civil documents; Volume 325-1/1762 Civil documents; Volume 325-1/1763 Civil documents; Volume 325-1/1764 Civil documents; Volume 325-1/1765 Civil documents; Volume 325-1/1766 Civil documents; Volume 325-1/1767 Civil documents; Volume 325-1/1768 Civil documents; Volume 325-1/1769 Civil documents+++Volume 325-1+++)"" does not single out one of 9 candidate files"
