full_code,files,title,fond_title
ДАПО-Р6668-6958,0,Опис 6958,"Сільськогосподарська артіль (колгосп) ім. Леніна, с.Білухівка Білухівської сільр"
ДАПО-Р6669-6959,0,Опис 6959,"Сільськогосподарська артіль (колгосп) ""Паризької Комуни"", с.Білухівка Білухівськ"
ДАПО-Р6670-6960,0,Опис 6960,"Сільськогосподарська артіль (колгосп) ""Червоний прапор"", с.Червоно-Знам'янка Біл"
ДАПО-Р6671-6961,0,Опис 6961,"Сільськогосподарська артіль (колгосп) ім. Литвинова, х.Нова Софіївка Вільховатсь"
ДАПО-Р6672-6962,0,Опис 6962,"Сільськогосподарська артіль (колгосп) ім. Орджонікідзе, с.Нова Вільховатка Вільх"
ДАПО-Р6673-6963,0,Опис 6963,"Сільськогосподарська артіль (колгосп) ім. Куйбишева, с.Нагорне Вільховатської сі"
ДАПО-Р6674-6964,0,Опис 6964,"Сільськогосподарська артіль (колгосп) ім. НКВС, х.Ямне Вільховатської сільради К"
ДАПО-Р6675-6965,0,Опис 6965,"Сільськогосподарська артіль (колгосп) ім. Фрунзе, с.Нова Вільховатка Вільховатсь"
ДАПО-Р6676-6966,0,Опис 6966,"Сільськогосподарська артіль (колгосп) ім. Димитрова, с.Грякове Гряківської сільр"
ДАПО-Р6677-6967,0,Опис 6967,"Сільськогосподарська артіль (колгосп) ""Пролетарська міць"", с.Грякове Гряківської"
ДАПО-Р6678-6968,0,Опис 6968,"Сільськогосподарська артіль (колгосп) ім. Будьонного, х.Єгорівка Гряківської сіл"
ДАПО-Р6679-6969,0,Опис 6969,"Сільськогосподарська артіль (колгосп) ім. Ворошилова, х.Дондасівка Гряківської с"
ДАПО-Р6680-6970,0,Опис 6970,"Сільськогосподарська артіль (колгосп) ""Новий Орчик"", с.Нове Грякове Новогряківсь"
ДАПО-Р6681-6971,0,Опис 6971,"Сільськогосподарська артіль (колгосп) ім. Артема, с.Максимівка Максимівської сіл"
ДАПО-Р6682-6972,0,Опис 6972,"Сільськогосподарська артіль (колгосп) ім. Островського, с.Максимівка Максимівськ"
ДАПО-Р6683-6973,0,Опис 6973,"Сільськогосподарська артіль (колгосп) ім. Короленка, с.Короленківка Максимівсько"
ДАПО-Р6684-6974,0,Опис 6974,"Сільськогосподарська артіль (колгосп) ім. Ілліча, х.Павучки Максимівської сільра"
ДАПО-Р6685-6975,0,Опис 6975,"Сільськогосподарська артіль (колгосп) ""Червоний лан"", с.Максимівка Максимівської"
ДАПО-Р6686-6976,0,Опис 6976,"Сільськогосподарська артіль (колгосп) ім. Жданова, с.Максимівка Максимівської сі"
ДАПО-Р6687-6977,0,Опис 6977,"Сільськогосподарська артіль (колгосп) ""Перше Травня"", с.Нові Павучки Кошманівськ"
ДАПО-Р6688-6978,0,Опис 6978,"Сільськогосподарська артіль (колгосп) ім. Шевченка, с Левенцівка Левенцівської с"
ДАПО-Р6689-6979,0,Опис 6979,"Сільськогосподарська артіль (колгосп) ""Червона поляна"", с.Левенцівка Левенцівськ"
ДАПО-Р6690-6980,0,Опис 6980,"Сільськогосподарська артіль (колгосп) ім. Мічуріна, с.Лисича Лисичанської сільра"
ДАПО-Р6691-6981,0,Опис 6981,"Сільськогосподарська артіль (колгосп) ім. Леніна, с.Лисича Лисичанської сільради"
ДАПО-Р6692-6982,0,Опис 6982,"Сільськогосподарська артіль (колгосп) ім. Чапаєва, с.Лисича Лисичанської сільрад"
ДАПО-Р6693-6983,0,Опис 6983,"Сільськогосподарська артіль (колгосп) ім Кірова, с.Варварівка Варварівської сіль"
ДАПО-Р6694-6984,0,Опис 6984,"Сільськогосподарська артіль (колгосп) ""Жовтень"", с.Варварівка Варварівської сіль"
ДАПО-Р6695-6985,0,Опис 6985,"Сільськогосподарська артіль (колгосп) ""Червоний орач"", с.Варварівка Варварівсько"
ДАПО-Р6696-6986,0,Опис 6986,"Сільськогосподарська артіль (колгосп) ""Друга п'ятирічка"", с.Шевченкове Варварівс"
ДАПО-Р6697-6987,0,Опис 6987,"Сільськогосподарська артіль (колгосп) ім. Тельмана, с.Варварівка Варварівської с"
ДАПО-Р6698-6988,0,Опис 6988,"Сільськогосподарська артіль (колгосп) ""Сталінський шлях"", с.Варварівка Варварівс"
ДАПО-Р6699-6989,0,Опис 6989,"Сільськогосподарська артіль (колгосп) ім. Кагановича, с.Тарасівка Варварівської "
ДАПО-Р6700-6990,0,Опис 6990,"Сільськогосподарська артіль (колгосп) ""Ленінський шлях"", с.Климівка Климівської "
ДАПО-Р6701-6991,0,Опис 6991,"Сільськогосподарська артіль (колгосп) ім. Комінтерну, х.Олександрівка Максимівсь"
ДАПО-Р6702-7023,0,Опис 7023,"Сільськогосподарська артіль (колгосп) ім. 8-го Березня, с.Варварівка Варварівськ"
