192	1	26	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1897-1897	метрична книга|народження|смерть|шлюб	1	1
192	1	27	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1898-1898	метрична книга|народження|смерть|шлюб	1	1
192	1	28	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1899-1899	метрична книга|народження|смерть|шлюб	1	1
192	1	29	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1900-1900	метрична книга|народження|смерть|шлюб	1	1
192	1	3	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1872-1872	метрична книга|народження|смерть|шлюб	0	1
192	1	30	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1901-1901	метрична книга|народження|смерть	1	1
192	1	31	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1902-1902	метрична книга|народження|смерть|шлюб	0	1
192	1	32	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1903-1903	метрична книга|народження|смерть|шлюб	0	1
192	1	33	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1904-1904	метрична книга|народження|смерть|шлюб	0	1
192	1	34	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1905-1905	метрична книга|народження|смерть|шлюб	0	1
192	1	35	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1906-1906	метрична книга|народження|смерть|шлюб	0	1
192	1	36	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1907-1907	метрична книга|народження|смерть|шлюб	0	1
192	1	37	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1908-1908	метрична книга|народження|смерть|шлюб	0	1
192	1	38	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1909-1909	метрична книга|народження|смерть|шлюб	1	1
192	1	39	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1911-1911	метрична книга|народження|смерть|шлюб	1	1
