167	Нотаріус Мікулі Штефан, м. Чернівці		0	0
168	Примарія комуни Нижні Петрівці Сторожинецького повіту		0	0
169	Нотаріус Петрович Корнел, м. Чернівці		0	0
17	Префектура Вижницького повіту		0	0
171	Нотаріус Бімбулова Лідія, м. Хотин		0	0
172	Нотаріус Больбошенко Анатол, с. Кельменці		0	0
173	Нотаріус Василеску Стефан, с. Сокиряни		0	0
174	Нотаріус Мойсей Лідід, м. Новоселиця		0	0
175	Примарія комуни Іванівці Хотинського повіту		0	0
179	Нотаріус Клисевич Александр, с. Кельменці		0	0
18	Префектура Заставнівського повіту		0	0
180	Примарія комуни Брідок Чернівецького повіту		0	0
181	Примарія комуни Коликауци Хотинського повіту		0	0
182	Примарія комуни Козиряни Хотинського повіту		0	0
183	Примарія комуни Карапчів над Серетом (нині Карапчів) Сторожинецького повіту		0	0
184	Примарія комуни Карапчів над Черемошем (нині Карапчів) Сторожинецького повіту		0	0
185	Примарія комуни Коржеуць Хотинського повіту		0	0
186	Нотаріус Стрингачу Ніку, м. Чернівці		0	0
187	Примарія комуни Купка Сторожинецького повіту		0	0
189	Примарія комуни Карлацени Дорохойського повіту		0	0
19	Префектура Хотинського повіту		0	0
190	Примарія комуни Костинці Сторожинецького повіту		0	0
191	Нотаріус Паулюк-Бурла Октавіан, м. Чернівці		0	0
192	Примарія комуни Киселиця Хотинського повіту		0	0
193	Примарія комуни Котелеве Хотинського повіту		0	0
195	Нотаріус Дунік Ілля, м. Чернівці		0	0
196	Примарія комуни Костичани Хотинського повіту		0	0
197	Примарія комуни Кичера Чернівецького повіту		0	0
198	Примарія комуни Калинівці Сторожинецького повіту		0	0
20	Префектура Сторожинецького повіту		0	0
201	Примарія комуни Кулішівка Хотинського повіту		0	0
202	Примарія комуни Кишло-Замжиєво (нині Подвір'ївка) Хотинського повіту		0	0
203	Примарія комуни Кишло-Неджимово (нині Оселівка) Хотинського повіту		0	0
206	Нотаріус Гесс Абрагам, м. Новоселиця		0	0
207	Нотаріус Клюгер Людміл, м. Вижниця		0	0
208	Нотаріус Маркусон Лазар, с. Чудей		0	0
