full_code,tags
ДАХмО-Р6380-1-27,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-28,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-30,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-31,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1173,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1226,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1227,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1228,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1278,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1279,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1280,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-34,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-35,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-36,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1312,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1313,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1314,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1315,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-51,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1328,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1323,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1324,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1325,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1326,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1329,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1327,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1330,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-65,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1568,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1748,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1749,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1750,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-66,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-67,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1818,метрична книга|народження
ДАХмО-18-1-1819,метрична книга|народження
ДАХмО-18-1-1817,метрична книга|смерть
ДАХмО-18-1-1820,метрична книга|смерть
ДАХмО-316-1-86,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-3,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-80,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-81,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-82,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-83,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-84,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-85,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-86,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-87,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-88,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-89,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-90,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-91,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-54,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-55,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-56,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-58,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-59,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-60,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-61,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-92,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-93,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-94,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-95,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1573,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-380,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-378,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-379,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-381,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-382,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-450,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-777,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-778,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-779,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-780,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-781,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-782,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-783,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-784,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-785,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-786,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-787,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-788,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-789,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-790,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-791,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-792,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-793,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-794,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-795,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-796,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-808,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-809,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1122,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1123,метрична книга|народження|шлюб|смерть
