full_code,title
ДАКрО-189-1-49,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-50,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-8,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-9,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-11,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-54,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-38,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-328-1-11,"Метрична книга. Свято-Вознесенська церква, с. Губівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Олександрійського пов. Губівської вол.)"
ДАКрО-328-1-12,"Метрична книга. Свято-Вознесенська церква, с. Губівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Олександрійського пов. Губівської вол.)"
ДАКрО-328-1-13,"Метрична книга. Свято-Вознесенська церква, с. Губівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Олександрійського пов. Губівської вол.)"
ДАКрО-328-1-14,"Метрична книга. Свято-Вознесенська церква, с. Губівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Олександрійського пов. Губівської вол.)"
ДАКрО-328-1-15,"Метрична книга. Свято-Вознесенська церква, с. Губівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Олександрійського пов. Губівської вол.)"
ДАКрО-328-1-6,"Метрична книга. Свято-Вознесенська церква, с. Губівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Олександрійського пов. Губівської вол.)"
ДАКрО-328-1-3,"Метрична книга. Свято-Вознесенська церква, с. Губівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Олександрійського пов. Губівської вол.)"
ДАКрО-328-1-1,"Метрична книга. Свято-Вознесенська церква, с. Губівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Олександрійського пов. Губівської вол.)"
ДАКрО-328-1-2,"Метрична книга. Свято-Вознесенська церква, с. Губівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Олександрійського пов. Губівської вол.)"
ДАКрО-328-1-9,"Метрична книга. Свято-Вознесенська церква, с. Губівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Олександрійського пов. Губівської вол.)"
ДАКрО-328-1-8,"Метрична книга. Свято-Вознесенська церква, с. Губівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Олександрійського пов. Губівської вол.)"
ДАКрО-328-1-4,"Метрична книга. Свято-Вознесенська церква, с. Губівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Олександрійського пов. Губівської вол.)"
ДАКрО-328-1-7,"Метрична книга. Свято-Вознесенська церква, с. Губівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Олександрійського пов. Губівської вол.)"
ДАКрО-752-1-1,"Метрична книга. Церква Святої Трійці, с. Ганнівка Верхньодніпровського пов. Ганнівської вол."
ДАКрО-752-1-2,"Метрична книга. Церква Святої Трійці, с. Ганнівка Верхньодніпровського пов. Ганнівської вол."
ДАКрО-759-1-1,"Метрична книга. Свято-Петропавлівська церква, с. Зелене Верхньодніпровського пов. Зеленівської вол."
ДАКрО-759-1-2,"Метрична книга. Свято-Петропавлівська церква, с. Зелене Верхньодніпровського пов. Зеленівської вол."
ДАКрО-774-1-1,"Метрична книга. Церква Іоанна Богослова, с. Попельнасте Верхньодніпровського пов. Попельнастівської вол."
ДАКрО-774-1-3,"Метрична книга. Церква Іоанна Богослова, с. Попельнасте Верхньодніпровського пов. Попельнастівської вол."
ДАКрО-774-1-2,"Метрична книга. Церква Іоанна Богослова, с. Попельнасте Верхньодніпровського пов. Попельнастівської вол."
ДАКрО-774-1-4,"Метрична книга. Церква Іоанна Богослова, с. Попельнасте Верхньодніпровського пов. Попельнастівської вол."
ДАКрО-774-1-5,"Метрична книга. Церква Іоанна Богослова, с. Попельнасте Верхньодніпровського пов. Попельнастівської вол."
ДАКрО-774-1-6,"Метрична книга. Церква Іоанна Богослова, с. Попельнасте Верхньодніпровського пов. Попельнастівської вол."
ДАКрО-774-1-7,"Метрична книга. Церква Іоанна Богослова, с. Попельнасте Верхньодніпровського пов. Попельнастівської вол."
ДАКрО-774-1-8,"Метрична книга. Церква Іоанна Богослова, с. Попельнасте Верхньодніпровського пов. Попельнастівської вол."
ДАКрО-774-1-9,"Метрична книга. Церква Іоанна Богослова, с. Попельнасте Верхньодніпровського пов. Попельнастівської вол."
ДАКрО-775-1-1,"Метрична книга. Свято-Костянтино-Єленінська церква, с. Хорошево Верхньодніпровського пов. (у 1873 р. – Попельнастівської вол.)"
ДАКрО-816-1-1,"Метрична книга. Свято-Артемівська церква, с. Артемівка Верхньодніпровського пов. Зеленівської вол."
ДАКрО-120-1-1А,"Метрична книга. Церква Благовіщення Пресвятої Богородиці, с. Червоний Яр Олександрійського пов. Аджамської вол."
ДАКрО-120-1-7,"Метрична книга. Церква Благовіщення Пресвятої Богородиці, с. Червоний Яр Олександрійського пов. Аджамської вол."
ДАКрО-120-1-5,"Метрична книга. Церква Благовіщення Пресвятої Богородиці, с. Червоний Яр Олександрійського пов. Аджамської вол."
ДАКрО-120-1-8,"Метрична книга. Церква Благовіщення Пресвятої Богородиці, с. Червоний Яр Олександрійського пов. Аджамської вол."
ДАКрО-120-1-9,"Метрична книга. Церква Благовіщення Пресвятої Богородиці, с. Червоний Яр Олександрійського пов. Аджамської вол."
ДАКрО-120-1-10,"Метрична книга. Церква Благовіщення Пресвятої Богородиці, с. Червоний Яр Олександрійського пов. Аджамської вол."
ДАКрО-177-1-2,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
ДАКрО-177-1-46,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
