file_id,author_id
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,ec5ff961-2511-4d34-9e7a-35440b33d285
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,ecdc9f33-3ee6-4681-90bc-8dbafdec4a73
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,f8220848-262f-473b-837f-363ed0dfd27c
32f4a263-4554-4502-aed0-3e3408492439,e556514b-ef8e-4263-a90d-60b23e936cda
3480becd-6b9b-4e91-b199-6588728d8007,2173ed75-9225-4781-a594-3a34b431a745
3480becd-6b9b-4e91-b199-6588728d8007,6abbbd7f-688a-4481-9c5b-500c62c029fb
34f62b10-563e-4635-a678-03476bf95e0b,8dc23458-09e3-4462-b2d9-e42129e00171
37150ff8-a8ac-483b-a847-099f6bbdc352,413c5ea3-9b1d-4e22-b4cd-4fe59d273fa6
371d122d-21f4-48bb-86d9-971522ccf1e1,2173ed75-9225-4781-a594-3a34b431a745
371d122d-21f4-48bb-86d9-971522ccf1e1,6abbbd7f-688a-4481-9c5b-500c62c029fb
396c14a3-ebe0-4cf7-b64c-a8f70eaa25e8,007c1f25-2308-4308-9537-4c58f2df3c18
396c14a3-ebe0-4cf7-b64c-a8f70eaa25e8,04457780-597f-486c-b9a1-1b336e50ce5f
396c14a3-ebe0-4cf7-b64c-a8f70eaa25e8,06f5e1cc-b2fe-4ed9-86fb-e97503a32cc1
396c14a3-ebe0-4cf7-b64c-a8f70eaa25e8,08774c4a-4cd9-41fd-b78e-b5e3cf68dbed
396c14a3-ebe0-4cf7-b64c-a8f70eaa25e8,1aa86148-95dc-4911-87ad-b826a107bcfe
396c14a3-ebe0-4cf7-b64c-a8f70eaa25e8,3e767fcf-f1dc-415b-8572-7dcb3182f7b0
396c14a3-ebe0-4cf7-b64c-a8f70eaa25e8,3f9e4ff1-e0fe-449d-b9e0-11d8d44f5669
396c14a3-ebe0-4cf7-b64c-a8f70eaa25e8,5f9220d4-8e22-46b5-bff7-4ab21c8d881d
396c14a3-ebe0-4cf7-b64c-a8f70eaa25e8,785222f2-8bd8-4cab-99a8-72bd0071c203
396c14a3-ebe0-4cf7-b64c-a8f70eaa25e8,875d34aa-2dd6-45a5-b825-d1d36666a57f
396c14a3-ebe0-4cf7-b64c-a8f70eaa25e8,87fc7f45-50c8-4f83-815f-9a4c6f8caeb8
396c14a3-ebe0-4cf7-b64c-a8f70eaa25e8,a6f59fc7-0acb-4b79-9d9e-042119adff8d
396c14a3-ebe0-4cf7-b64c-a8f70eaa25e8,b4a25e23-722e-444e-b0fd-d3bb0496257c
396c14a3-ebe0-4cf7-b64c-a8f70eaa25e8,c5524371-b3a5-4606-b54f-7cf80a1f47dc
396c14a3-ebe0-4cf7-b64c-a8f70eaa25e8,cd9f7d69-4cd7-4635-a610-75700e467495
396c14a3-ebe0-4cf7-b64c-a8f70eaa25e8,d0faa674-e1a7-4226-811b-faa8e5f965ff
