Р2146	1ДОД		0
Р2146	2		0
Р2146	3		0
Р2146	6		0
Р2146	2ДОД		0
Р2146	4		0
Р2146	7	Бувший оп. 1 Р-3103	0
Р2146	1		0
Р2146	5		0
Р2151	5		0
Р2151	7		0
Р2151	10		0
Р2151	10ДОД		0
Р2151	14ДОД		0
Р2151	19		0
Р2151	21		0
Р2151	21ДОД		0
Р2151	26		0
Р2151	30		0
Р2151	30ДОД		0
Р2151	33		0
Р2151	38		0
Р2151	39		0
Р2151	40		0
Р2151	43		0
Р2151	45		0
Р2151	47		0
Р2151	1ДОД		0
Р2151	2		0
Р2151	11		0
Р2151	11ДОД		0
Р2151	12		0
Р2151	4		0
Р2151	4ДОД		0
Р2151	6		0
Р2151	6ДОД		0
Р2151	7ДОД		0
Р2151	8		0
Р2151	9		0
Р2151	13		0
Р2151	13ДОД		0
Р2151	14		0
Р2151	16		0
Р2151	16ДОД		0
Р2151	32		0
Р2151	17ДОД		0
Р2151	19ДОД		0
Р2151	20		0
Р2151	22		0
Р2151	22ДОД		0
Р2151	24		0
Р2151	25		0
Р2151	27		0
Р2151	28		0
Р2151	31		0
Р2151	35		0
Р2151	36		0
Р2151	37		0
Р2151	41		0
Р2151	42		0
Р2151	44		0
Р2151	46		0
Р2151	46ДОД		0
Р2151	9ДОД		0
Р2151	1		0
Р2151	2ДОД		0
Р2151	3		0
Р2151	3ДОД		0
Р2151	15		0
Р2151	15ДОД		0
Р2151	17		0
Р2151	18		0
Р2151	18ДОД		0
Р2151	23		0
Р2151	29		0
Р2151	34		0
Р2160	1ДОД		0
Р2160	2		0
Р2160	2ДОД		0
Р2160	4		0
Р2160	1		0
Р2160	3		0
Р2161	1ДОД		0
Р2161	2ДОД		0
Р2161	3		0
Р2161	3ДОД		0
Р2161	1		0
Р2161	2		0
Р2161	4		0
Р2166	1		0
Р2282	1		0
Р2167	1		0
Р2171	1		0
Р2173	1		0
Р2176	1		0
Р2177	1		0
Р2180	1		0
Р2181	1		0
Р2183	1		0
Р2185	1		0
Р2186	1		0
Р2187	1		0
Р2188	1		0
Р2190	1		0
Р2194	1		0
Р2201	1		0
Р2204	1		0
Р2204	2		0
Р2204	3		0
Р2205	1		0
Р2206	1		0
Р2207	1		0
Р2207	2		0
Р2207	3		0
Р2210	1		0
Р2213	1		0
Р2215	1		0
Р2216	1		0
Р2217	1		0
Р2217	2		0
Р2218	1		0
Р2220	1		0
Р2222	1		0
Р2236	1		0
Р2236	1ДОД		0
Р2240	3ДОД		0
Р2240	1		0
Р2240	1ДОД		0
Р2240	2		0
Р2240	2ДОД		0
Р2240	3		0
Р2248	2		0
Р2248	1		0
Р2249	1		0
Р2249	1ДОД		0
Р2262	1		0
Р2262	1ДОД		0
Р2263	1		0
Р2264	1		0
Р2268	1		0
Р2269	1		0
Р2270	2		0
Р2270	1ДОД		0
Р2270	1		0
Р2276	1	Дніпропетровська міська управа, з 1942 р. - Дніпропетровська Українська допоміжна управа, м. Дніпропетровськ (періоду німецько-фашистської окупації)	129
Р2277	1		0
Р2278	1		0
Р2279	2		0
Р2279	1		0
Р2280	2		0
Р2280	1		0
Р2281	1	Генеральний комісаріат, м. Дніпропетровськ (періоду німецько-фашистської окупації)	1
Р2825	1		0
Р2283	1	П'ятихатський гебітскомісаріат, м. П'ятихатки П'ятихатського району Дніпропетровської області (періоду німецько-фашистської окупації).	1
Р2284	1		0
Р2285	1		0
Р2286	1		0
Р2287	1		0
Р2293	1		0
Р2295	1		0
Р2298	1		0
Р2299	1		0
Р2300	1		0
Р2301	1		0
Р2302	1		0
Р2303	1		0
Р2304	1		0
Р2305	1		0
Р2306	1		0
Р2307	5		0
Р2307	1		0
Р2307	1ДОД		0
Р2307	2ДОД		0
Р2307	3		0
Р2307	4		0
Р2307	6	Машинобудівний коледж Дніпропетровського Національного університету Міністерства освіти і науки України, м. Дніпропетровськ.	0
Р2308	2		0
Р2308	1		0
Р2309	1		0
Р2310	1		0
Р2311	2		0
Р2311	1		0
Р2317	1		0
Р2318	1		0
Р2319	1		0
Р2320	1		0
Р2321	1		0
Р2322	1		0
Р2324	1		0
Р2325	1		0
Р2347	1		0
Р2348	1		0
Р2349	2		0
Р2349	1		0
Р2350	1		0
Р2351	1		0
Р2352	1		0
Р2353	1		0
Р2354	1		0
Р2355	1		0
Р2356	1		0
Р2357	1		0
Р2358	1		0
Р2359	1		0
Р2394	1		0
Р2427	1	Генеральний комісаріат, м. Дніпропетровськ (періоду німецько-фашистської окупації)	27
Р2428	1		0
Р2429	1		0
Н2430	1		0
Р2431	7	Пригородній р-н	695
Р2431	10	Межівський р н	25
Р2431	1	Дніпропетровська обл.	1544
Р2431	2	Петриківський р-н	1329
Р2431	5	Широківський р-н	1565
Р2431	12	Павлоградський рн	151
Р2431	15	Перещепинський р-н	26
Р2431	17	Дніпропетровська обл.	100
Р2431	19	Верхньодніпровськ ий р-н	17
Р2431	21	Терторія Германії	9
Р2431	16	Нікопольський р-н	149
Р2431	18	Васильківський р-н	13
Р2431	22	На окупованій території	6
Р2431	14	Петропавлівський р-н	70
Р2431	1ДОД	м. Запоріжжя та Запорізька обл.	520
Р2431	3	Петриківський р-н	876
Р2431	4	Широківський р-н	1525
Р2431	6	Солонянський р-н	1218
Р2431	9	Софіївський р-н	487
Р2431	11	Щорський р-н	63
Р2431	13	Покровський р-н	98
Р2431	20	П'ятихатський р-н	1104
Р2431	8	Юр'ївський р-н	596
Р2441	1		0
Р6523	1Л		0
Р2442	1		0
Р2442	2		0
Р2443	1		0
Р2447	2		0
Р2447	1		0
Р2468	1		0
Р2469	1		0
Р2479	1		0
Р2480	2		0
Р2480	1		0
Р2481	2		0
Р2481	1		0
Р2482	1		0
Р2483	1		0
Р2484	2		0
Р2484	1		0
Р2485	1		0
Р2492	2	Опис 2	5
Р2492	1	Опис 1	13
Р2493	13ДОД		0
Р2493	1ДОД		0
Р2493	3		0
Р2493	3ДОД		0
Р2493	7		0
Р2493	10		0
Р2493	13		0
Р2493	16		0
Р2493	18		0
Р2493	23ДОД		0
Р2493	26		0
Р2493	27ДОД		0
Р2493	31		0
Р2493	32		0
Р2493	34ДОД		0
Р2493	8ДОД		0
Р2493	14		0
Р2493	15		0
Р2493	15ДОД		0
Р2493	17		0
Р2493	19		0
Р2493	20		0
Р2493	21		0
Р2493	22		0
Р2493	1		0
Р2493	2ДОД		0
Р2493	4		0
Р2493	5		0
Р2493	5ДОД		0
Р2493	6		0
Р2493	8		0
Р2493	9		0
Р2493	11		0
Р2493	11ДОД		0
Р2493	12		0
Р2493	23		0
Р2493	24		0
Р2493	25		0
Р2493	27		0
Р2493	28		0
Р2493	29		0
Р2493	30		0
Р2493	32ДОД		0
Р2493	33		0
Р2493	34		0
Р2493	35		0
Р2493	2		0
Р2493	6ДОД		0
Р2493	9ДОД		0
Р2499	2		0
Р2499	1		0
Р2500	2		0
Р2500	1		0
Р2502	1		0
Р2503	1		0
Р2504	1		0
Н2506	1		0
Р2507	1		0
Р2508	1		0
Р2510	1		0
Р2581	1		0
Р2512	1		0
Р2513	1		0
Р2516	1		0
Р2517	1		0
Р2530	1		0
Р2531	2		0
Р2531	1		0
Р2532	1		0
Р2533	1		0
Р2534	2		0
Р2534	1		0
Р2538	2		0
Р2538	1		0
Р2539	1		0
Р2540	1		0
Р2541	1		0
Р2542	1		0
Р2543	2		0
Р2543	1		0
Р2545	1		0
Р2556	1		0
Р2563	1		0
Р2567	1	Опис 1	2
Р2571	1		0
Р2572	1		0
Р2573	1		0
Н2574	1		0
Н2584	1		0
Р2585	1		0
Р2587	1		0
