201	1	Протоколи з'їзду мирових посередників. Відомості про стан волосних судів; відомості про народні промисли. Документи про ревізії волосних правлінь, рекрутські набори, викуп земель селянами. Скарги селя	2
202	1	Протоколи засідань комітету. Листування з Вінницькою міською думою, дворянською опікою, Подільським губернатором про постачання військових частин, розквартирування війська	0
202	35		1
203	1	Протоколи засідань присутствія. Відомості про торгові ціни на продовольчі товари. Листування з Вінницькою міською поліцією про санітарний огляд продукції	0
203	2	Протоколи засідань присутствія. Відомості про торгові ціни на товари	16
204	1	Кримінальні, цивільні справи та реєстри до них	0
206	2	Відомості про внесення викупних платежів, хід страхування, медичну та ветеринарну допомогу. Скарги селян	6
206	3	Циркуляри Подільського губернатора, Подільської губернської казенної палати; протоколи сільських сходів. Відомості про стан продовольчих капіталів, надходження викупних платежів та ін	12
206	1	Приговори волосних та сільських сходів. Відомості про вибори волосних та сільських посадових осіб, взаємне губернське страхування, хлібні запаси, викупні платежі за землю, ціни на продукти, хвороби се	0
207	1	Протоколи засідань з'їзду мирових посередників. Відомості про кількість письменних, сільських шкіл, стан хлібних магазинів, кількість худоби та ін.; документи перевірок уставних грамот. Заяви, скарги	80
207	2	Протоколи засідань з'їзду мирових посередників, Відомості про громадян, які проживають у повіті, стан хлібних магазинів, допоміжні каси та ін.; документи про розгляд скарг	9
208	335		0
208	1	Метричні виписки. Списки новобранців та військовозобов'язаних	1264
208	2	Циркуляри Подільського губернатора. Списки військовозобов'язаних	306
208	3	Книги прибутків та витрат. Списки призовників, ратників ополчення	117
208	4	Протоколи засідань присутствія. Документи про перехід військовозобов'язаних з однієї призовної дільниці до іншої	5
208	5	Протоколи засідань присутствія. Акти про призначення пенсій солдатам	2
208	6	Протоколи засідань присутствія. Списки ратників ополчення, призовників	23
209	1	Книги вироків; настільні реєстри суду	0
211	1	Кримінальні та цивільні справи	0
212	1	Уставна грамота поміщика Собанського М.Ф.; приговори волосних сходів. Книги прибутків та витрат	9
213	1	Укази царя; циркуляри Міністерства внутрішніх справ; розпорядження, циркуляри Подільського губернатора, Подільського губернського в селянських справах присутствія; приговори сільських сходів. Документ	53
214	1	Укази Сенату; постанови, циркуляри Міністерства внутрішніх справ, Подільського губернського в селянських справах присутствія. Відомості про отримання викупних платежів; книга запису рішень мирового по	5
215	1	Циркуляри Подільського губернського в селянських справах присутствія та листування з ним про охорону земельних угідь. Відомості надходження викупних платежів	6
218	1	Постанови волосного правління; накази старшини; уставні грамоти; приговори волосного та сільських сходів. Книги прибутків та витрат. Списки платників податків	0
221	1	Циркуляри управління Кишинівського поштово-телеграфного округу. Статистичні звіти, відомості про поштові відправлення, телефонну і телеграфну кореспонденцію	14
229	1	Постанови, накази волосного старшини; приговори волосного та сільських сходів, волосних третейських судів	51
229	2	Рішення волосного, третейських судів; приговори волосного та сільських сходів	15
230	2	Оціночні відомості нерухомого майна, податкові відомості. Списки власників будинків	10
230	3	Розпорядження, циркуляри Подільського губернатора; розпорядження Міністерства внутрішніх справ. Кошториси, звіти міської управи; документи про вибори в Державну Думу; відомості на видачу квартирних ко	1
230	4	Протоколи засідань міської думи, окружного суду, комітету з охорони міста. Акти санітарної комісії. Списки офіцерів військових частин. Відомості про особовий склад	0
230	1	Укази сенату; циркуляри Міністерства внутрішніх справ, Подільського губернатора; протоколи засідань Вінницької міської думи, міської управи. Кошториси прибутків та витрат міста. Листування про облашту	117
231	1	Протоколи волосного, сільських сходів. Книги запису угод	6
234	1	Приговори сільських сходів. Відомості про врожай хліба, ціни на хліб, лісоматеріали тощо. Посімейні списки селян	21
236	2		0
236	1	Кримінальні та цивільні справи	0
236	11		1
244	1	Циркуляри Головного управління невідкладних зборів з казенного продажу напоїв, Подільського губернського комітету піклування про народну тверезість та листування з ними про надання звітів, передання В	21
247	1	Протоколи засідань комісії. Листування з губернськими будівельною та шляховою комісіями про будівництво та ремонт мостів, встановлення прикордоних стовбів тощо	19
247	28		1
248	1	Справи про визнання права викупу ділянок маєткової землі по селах повіту	4
249	1	Касові документи про прибутки та видатки коштів оціночної комісії	2
249	4		1
250	1	Циркуляри Подільського губернатора. Звіти комітету та Вінницького дамського гуртка піклування про поранених та хворих воїнів; відомості про кількість місць в лікарнях повіту. Листування з Вінницькою п	11
252	1	Указ царя Олександра ІІ; приговори волосних та сільських сходів про виконання рекрутської повинності. Листування з Подільським губернським правлінням, губернською казенною палатою, повітовим предводит	1
252	6		1
255	1	Циркуляри Подільського губернатора, Подільського губернського комісара; протоколи засідань управи; доповіді управи про будівництво Пироговської лікарні, стан народної освіти, спорудження мосту через р	0
255	2	Оціночні картки та відомості володінь. Листування з волосними правліннями про стан посівів, ціни на базарах та ярмарках. Списки платників податків	0
