332	Волинський губернський предводитель дворянства. м. Житомир Волинської губернії.	1803-1853	1	5
334	Новоград-Волинське повітове з військової повинності присутствіє. м. Новоград-Волинський Волинської губернії.	1874-1916	1	0
335	Податний інспектор Житомирського повіту. м. Житомир Волинської губернії.	1894-1910	1	0
336	Податний інспектор 1-ї дільниці Житомирського повіту.	1911-1919	1	0
337	Податний інспектор 2-ї дільниці Житомирського повіту	1911-1919	1	0
338	Податний інспектор м. Житомир, м. Житомир, Волинської губернії	1899-1916	1	0
339	Податний інспектор 1-ї дільниці міста Житомира. м. Житомир Волинської губернії.	1917-1919	1	0
340	Податний інспектор 2-ї дільниці міста Житомира. м. Житомир Волинської губернії.	1916-1919	1	0
341	Податний інспектор 3-ї дільниці міста Житомира. м. Житомир Волинської губернії.	1916-1919	1	0
342	Податний інспектор 4-ї дільниці міста Житомира. м. Житомир Волинської губернії.	1913-1913,1919-1919	1	0
343	Овруцьке духовне правління м. Овруч, Волинської губернії	1806-1806	1	0
344	Житомирське духовне правління м. Житомир, Волинської губернії	1806-1806	1	0
345	Новоград-Волинське духовне правління. м. Новоград-Волинський Волинської губернії.	1800-1829	2	0
346	Житомирське міське розкладкове присутствіє. м. Житомир Волинської губернії.	1906-1919	1	1
347	Житомирське міське по податку з нерухомого майна присутствіє. м. Житомир Волинської губернії.	1887-1918	1	2
348	Житомирський пансіон шляхетних дівчат. м. Житомир Волинської губернії.	1843-1844	1	0
349	Волинський губернський прокурор. м. Житомир Волинської губернії	1856-1880	3	1
351	Податний інспектор 1-ї дільниці Новоград-Волинського повіту. м. Новоград-Волинський Волинської губернії.	1907-1914	1	0
352	Урядовий агроном Волинської губернії. м. Житомир Волинської губернії.	1908-1915	1	0
353	Новоград-Волинське тимчасове рекрутське присутствіє. м. Новоград-Волинський Волинської губернії.	1798-1930	1	0
354	Житомирський єврейський учительський інститут. м. Житомир Волинської губернії.	1871-1886	1	73
393	Житомирське єврейське казенне училище 1-го розряду. м. Житомир Волинської губернії.	1850-1873	1	49
394	Волинський губернський комітет по переселенню євреїв. м. Житомир Волинської губернії.	1807-1809	1	51
395	Волинська губернська єврейська училищна комісія. м. Житомир Волинської губернії.	1848-1884	1	32
396	Житомирське рабинське училище. м. Житомир Волинської губернії.3. Опис 1	1847-1873	2	394
397	Житомирське двокласне єврейське початкове училище. м. Житомир Волинської губернії.	1889-1916	1	0
398	Житомирське єврейське громадське училище "Талмуд-Тора". м. Житомир Волинської губернії.	1893-1915	1	0
401	Віце-декан Житомирської кафедри. м. Житомир Волинської губернії.	1849-1912	1	0
402	Житомирський повітовий декан. м. Житомир Волинської губернії.	1854-1915	1	1
403	Райгородське поштово-телеграфне відділення. м-ко Райгородок Житомирського повіту.	1913-1913	1	0
404	Мар'ятинське однокласне народне училище. с. Мар'ятин Овруцького повіту	1899-1917	1	0
406	Чуднівське міське по податку з нерухомого майна присутствіє. м-ко Чуднів Житомирського повіту Волинської губернії.	1915-1916	1	0
407	Черняхівське міське по податку з нерухомого майна присутствіє. мко Черняхів Житомирського повіту.	1910-1914	1	0
408	Волинське губернське церковнобудівельне присутствіє. м. Житомир Волинської губернії.	1868-1892	1	0
409	Волинська тимчасова пропінаційна комісія. м. Житомир Волинської губернії.	1896-1898	1	0
411	Кутузівська поштово-телеграфна контора. м-ко Кутузове Житомирського повіту.	1914-1918	1	0
412	Житомирське повітове училище. м. Житомир Волинської губернії.	1821-1848	1	0
415	Волинський губернський дворянський комітет у селянських справах. м. Житомир Волинської губернії.	1858-1859	1	1
417	Церква Житомирських богоугодних закладів. м. Житомир Волинської губернії.	1845-1906	1	0
418	Волинське об'єднане по забезпеченню побуту православного духовенства і у селянських справах присутствіє. м. Житомир, Волинської губернії.	1844-1885	1	0
419	Волинський єпархіальний ревізійний комітет. м. Житомир, Волинської губернії.	1886-1916	1	0
420	Литовська греко-уніатська духовна консисторія.	1825-1836	3	52
421	Овруцька міська лікарня. м. Овруч Волинської губернії.	1841-1841	2	1
422	Житомирський сирітський суд. м. Житомир Волинської губернії.	1837-1849	1	0
423	Житомирське благородне зібрання м. Житомир, Волинської губернії	1858-1858	1	0
424	Волинський губернський комітет з розгляду та складання інвентарних описів поміщицьких маєтків. м. Житомир Волинської губернії.	1844-1863	1	1
427	Волинська губернська поштово-телеграфна контора. м. Житомир Волинської губернії.	1904-1904	1	0
428	Житомирський кафедральний собор. м. Житомир Волинської губернії.	1842-1850	1	0
430	Волинське губернське з військової повинності присутствіє. м. Житомир Волинської губернії.	1876-1876	2	1
431	Волинське єпархіальне управління м. Житомир, Волинської губернії	1828-1853	1	0
433	Овруцька люстраційна комісія. м. Овруч Волинської губернії.	1832-1840	1	0
434	Волинсько-Житомирський єпископ. м. Житомир Волинської губернії.	1832-1832	1	0
496	Луцько-Житомирська католицька духовна семінарія. м. Житомир Волинської губернії.	1774-1916	1	0
497	Стремигородське волосне правління. с. Стремигород Радомисльського повіту.	1861-1880	1	0
498	Пинязевицьке волосне правління. с. Пинязевичі Радомисльського повіту.	1858-1873	1	0
499	Брусилівське міщанське правління. м-ко Брусилів Радомисльського повіту.	1908-1912	1	6
500	Волинська губернська у справах про вибори до Державної Думи 2го скликання комісія. м. Житомир Волинської губернії.	1906-1907	1	0
501	Волинська губернська у справах про вибори до Державної Думи 3го скликання комісія. м. Житомир Волинської губернії.	1906-1909	1	0
502	Волинська губернська у справах про вибори до Державної Думи 4го скликання комісія. м. Житомир Волинської губернії.	1912-1913	1	0
503	Новоград-Волинська повітова у справах про вибори до Державної Думи 3-го скликання комісія. м. Новоград-Волинський Волинської губернії.	1907-1907	2	1
504	Житомирська повітова у справах про вибори до Державної Думи 2го скликання комісія. м. Житомир Волинської губернії.	1907-1907	2	1
505	Житомирська повітова у справах про вибори до Державної Думи 3го скликання комісія. м. Житомир Волинської губернії.	1907-1909	1	0
517	Житомирський повітовий комітет громадського здоров'я. м. Житомир Волинської губернії.	1887-1898	1	0
518	Волинський губернський оціночний комітет. м. Житомир Волинської губернії.	1861-1861	1	0
519	Друге Радомисльське повітове чиншове присутствіє. м. Радомисль Київської губернії.	1887-1916	11	0
520	Радомисльський повітовий штабслікар. м. Радомисль Київської губернії.	1831-1845	2	0
521	Радомисльський повітовий предводитель дворянства. м. Радомисль Київської губернії.	1865-1896	2	6
522	Пристав 5-го стану Радомисльського повіту.	1857-1894	1	0
523	Радомисльська повітова земська управа. м. Радомисль Київської губернії.	1914-1918	2	0
524	Волинський верхній земський суд м. Житомир, Волинської губернії	1796-1797	1	0
