oc_id,parsed,pat,target
115279c3-a005-442f-a2bb-1401fdafbf64,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ355, 1851)","p1 Ф,о,д",ДАХО-31-141-355
a57a89eb-9a61-47ab-8ca3-491d75a5e5fd,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ356, 1850)","p1 Ф,о,д",ДАХО-31-141-356
0bb02792-cfa5-4c66-9a3a-fc1918eb9637,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ356, 1850)","p1 Ф,о,д",ДАХО-31-141-356
fa569ad2-9c3c-4fbb-a3c7-be2b76cc17f2,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ357, 1850)","p1 Ф,о,д",ДАХО-31-141-357
3110f5a5-4191-4d36-ae62-fa10ec006a76,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ357, 1850)","p1 Ф,о,д",ДАХО-31-141-357
95fd0f20-72df-47a2-ac70-ad693459c0b8,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ358, 1850)","p1 Ф,о,д",ДАХО-31-141-358
76fbacb1-2c45-48dc-9db3-ed343f989de2,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ358, 1850)","p1 Ф,о,д",ДАХО-31-141-358
80a70d75-0236-42fd-bcde-902d66b0d6c0,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ359, 1850)","p1 Ф,о,д",ДАХО-31-141-359
9a63c285-c0ea-4b10-8fe0-85333aadd602,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ359, 1850)","p1 Ф,о,д",ДАХО-31-141-359
a62dd20b-03e8-423e-b8cf-a5c565dc71c4,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ360, 1850)","p1 Ф,о,д",ДАХО-31-141-360
1836d81c-1aeb-4cbe-9873-d98346f7d251,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ360, 1850)","p1 Ф,о,д",ДАХО-31-141-360
3776aedc-8a03-4eaf-b868-61dc785a47c5,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ361, 1850)","p1 Ф,о,д",ДАХО-31-141-361
d69daf8f-70b3-490c-9455-03450fb5a54e,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ361, 1850)","p1 Ф,о,д",ДАХО-31-141-361
d2d89dc7-467b-424b-9898-48433944823b,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ362, 1850)","p1 Ф,о,д",ДАХО-31-141-362
991a7d60-6461-40bf-a8bf-a2d4a5cb3a2c,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ362, 1850)","p1 Ф,о,д",ДАХО-31-141-362
6e22162e-f68a-4b57-8104-429c3043ce24,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ363, 1850)","p1 Ф,о,д",ДАХО-31-141-363
13293d13-9e8a-4500-9e44-96d75a308aed,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ363, 1850)","p1 Ф,о,д",ДАХО-31-141-363
b0d86c0e-1880-48fc-bfa9-48b6752b87b5,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ364, 1850)","p1 Ф,о,д",ДАХО-31-141-364
b97aa80a-d25d-475e-965c-654569a4edea,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ364, 1850)","p1 Ф,о,д",ДАХО-31-141-364
a5b7a480-b71e-41fa-a0ed-c2c75ffca5cd,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ365, 1850)","p1 Ф,о,д",ДАХО-31-141-365
85f66b2a-56b5-4216-a243-1696f8c348e8,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ365, 1850)","p1 Ф,о,д",ДАХО-31-141-365
6b1dd95e-63fd-40ec-905b-20f33501942f,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ365, 1850)","p1 Ф,о,д",ДАХО-31-141-365
eaf531f2-4b42-414c-95b4-396cc4316479,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ366, 1850)","p1 Ф,о,д",ДАХО-31-141-366
92fc1b0c-2b7d-4429-b711-b6218032bb46,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ366, 1850)","p1 Ф,о,д",ДАХО-31-141-366
549ced66-70fa-470c-8280-fc3e3f973e92,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ367, 1850)","p1 Ф,о,д",ДАХО-31-141-367
e5230dbe-8c22-4d0c-b3dd-60a344b18ef6,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ367, 1850)","p1 Ф,о,д",ДАХО-31-141-367
1d80d050-62f0-416c-acf3-89b54a2723d1,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ368, 1850)","p1 Ф,о,д",ДАХО-31-141-368
292735fd-907c-4431-9418-049168430af2,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ368, 1850)","p1 Ф,о,д",ДАХО-31-141-368
b2a1dea7-c22e-4285-a919-1ebc582a1ef5,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ369, 1850)","p1 Ф,о,д",ДАХО-31-141-369
c1af3726-0f19-436d-8013-c040ab361bcd,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ369, 1850)","p1 Ф,о,д",ДАХО-31-141-369
ccfe07d8-84e9-4b31-933f-236d283823b4,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ369, 1850)","p1 Ф,о,д",ДАХО-31-141-369
defe18a5-21d3-4b8f-ba4f-2e0fc72551cf,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ370, 1850)","p1 Ф,о,д",ДАХО-31-141-370
bc1e6ecc-c414-4014-adc0-6175980e87c4,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ370, 1850)","p1 Ф,о,д",ДАХО-31-141-370
39cf5034-9d0f-4f2a-aa14-4b01f8cfa4ee,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ371, 1850)","p1 Ф,о,д",ДАХО-31-141-371
81d59435-5b3b-4cf8-80c0-ce906967a646,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ371, 1850)","p1 Ф,о,д",ДАХО-31-141-371
6ffc68dd-690b-49fd-8773-2c13b6bae8a2,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ371, 1850)","p1 Ф,о,д",ДАХО-31-141-371
a5000e5a-1d52-4431-9769-a2cd2da8aeda,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ372, 1850)","p1 Ф,о,д",ДАХО-31-141-372
f549eb1e-d1bb-4a92-ad2d-b1c44ba5f53b,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ372, 1850)","p1 Ф,о,д",ДАХО-31-141-372
fa511071-7ec2-4ad5-89a9-edaf6c5e84e7,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ373, 1850)","p1 Ф,о,д",ДАХО-31-141-373
02b316b8-8872-44bf-8a4b-7c35ea1e5df5,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ373, 1850)","p1 Ф,о,д",ДАХО-31-141-373
a1ca825e-0b9c-4310-9ffc-c303ba34e651,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ374, 1850)","p1 Ф,о,д",ДАХО-31-141-374
670c98a4-b050-40de-9b6c-4485f22c29a8,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ374, 1850)","p1 Ф,о,д",ДАХО-31-141-374
2057ace0-9e08-4f2f-b344-d173e4607d48,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ375, 1850)","p1 Ф,о,д",ДАХО-31-141-375
5bb0a352-cba4-4a01-adb2-e525979280a1,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ375, 1850)","p1 Ф,о,д",ДАХО-31-141-375
65c63e96-05c1-4068-8c9f-db49fecaaf1b,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ377, 1850)","p1 Ф,о,д",ДАХО-31-141-377
4b0e134d-fb20-42d7-8ffa-6ba837620572,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ377, 1850)","p1 Ф,о,д",ДАХО-31-141-377
ae9369f5-b795-43e7-8700-4f472454beba,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ377, 1850)","p1 Ф,о,д",ДАХО-31-141-377
81c8b7b2-e01d-4e24-ac03-1d5072f9b632,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ378, 1850)","p1 Ф,о,д",ДАХО-31-141-378
a5cf4d58-2f8d-4b2b-a775-194f6101d74c,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ378, 1850)","p1 Ф,о,д",ДАХО-31-141-378
81c0859a-1a6f-4535-b400-e485552942d6,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ379, 1850)","p1 Ф,о,д",ДАХО-31-141-379
9ffd1ee5-0b0a-4736-a0ff-341c3b7be393,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ379, 1850)","p1 Ф,о,д",ДАХО-31-141-379
9152a91c-83de-4022-b8b7-a2146afbec46,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ380, 1850)","p1 Ф,о,д",ДАХО-31-141-380
e75eec5c-feb8-4529-8074-30528cc8db59,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ380, 1850)","p1 Ф,о,д",ДАХО-31-141-380
c65363ca-6fee-46a0-a8cd-7d8d29b7c257,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ381, 1850)","p1 Ф,о,д",ДАХО-31-141-381
ac0c2bd5-4e90-4ca0-8eca-6e596dc2862b,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ381, 1850)","p1 Ф,о,д",ДАХО-31-141-381
d5822e56-d7a7-4459-8ae7-0e37b37336c9,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ381, 1850)","p1 Ф,о,д",ДАХО-31-141-381
df520a05-c423-41da-acb0-446278f7d66e,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ383, 1850)","p1 Ф,о,д",ДАХО-31-141-383
37535b1a-e2e0-480c-aa59-20611910b678,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ383, 1850)","p1 Ф,о,д",ДАХО-31-141-383
b24db455-5223-416c-91e7-e94d3a47a02b,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ384, 1850)","p1 Ф,о,д",ДАХО-31-141-384
5d82dc55-a42d-4cfc-b79c-3a58c450ef6a,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ384, 1850)","p1 Ф,о,д",ДАХО-31-141-384
429ceebd-682b-49f8-98bd-f83fa8eed0e8,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ385, 1850)","p1 Ф,о,д",ДАХО-31-141-385
8c0106ae-2cc7-4370-bbba-67e8a9caf4d9,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ385, 1850)","p1 Ф,о,д",ДАХО-31-141-385
c7992974-7c50-4c4f-8435-5d0ff729cce5,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ388, 1850)","p1 Ф,о,д",ДАХО-31-141-388
7f865705-697b-4571-bf74-a7cdfd39be64,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ388, 1850)","p1 Ф,о,д",ДАХО-31-141-388
b6008638-aa9e-4bb4-a37a-62593561c3ff,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ388, 1850)","p1 Ф,о,д",ДАХО-31-141-388
f74e3cda-aefc-4be1-9907-7f0b40712e94,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ389, 1850)","p1 Ф,о,д",ДАХО-31-141-389
1fbbecf1-5055-422d-aee0-d756d33ef346,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ389, 1850)","p1 Ф,о,д",ДАХО-31-141-389
1b38f48f-814b-40a4-98e6-f241a39e9d26,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ389, 1850)","p1 Ф,о,д",ДАХО-31-141-389
612c380d-e761-4918-a790-83b7b0ebfab9,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ394, 1850)","p1 Ф,о,д",ДАХО-31-141-394
5c148d0a-b510-4741-8592-78c7d432726b,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ394, 1850)","p1 Ф,о,д",ДАХО-31-141-394
96f5d7e0-e530-4c71-a56b-823f1d804772,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ395, 1850)","p1 Ф,о,д",ДАХО-31-141-395
370d577a-3e8b-43c3-b71d-88066e98efde,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ395, 1850)","p1 Ф,о,д",ДАХО-31-141-395
25d3cf66-db41-449e-844b-43df9ef192f8,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ396, 1850)","p1 Ф,о,д",ДАХО-31-141-396
d861d69d-d52b-48a2-a60d-f62bd3d38c8f,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ396, 1850)","p1 Ф,о,д",ДАХО-31-141-396
a8b4f9a6-0f7f-4b0a-9414-bc294be4982c,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ397, 1850)","p1 Ф,о,д",ДАХО-31-141-397
bd6057bb-8341-48b2-bebb-3efea5421a89,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ397, 1850)","p1 Ф,о,д",ДАХО-31-141-397
31e7f28f-fa7f-4044-a94c-1b16fbd810df,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ398, 1850)","p1 Ф,о,д",ДАХО-31-141-398
2e58cff6-80ce-44b0-8803-80c1627f8bc4,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ398, 1850)","p1 Ф,о,д",ДАХО-31-141-398
c857e0e0-d75d-4c74-8bc8-d3b0bdc6df25,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ399, 1850)","p1 Ф,о,д",ДАХО-31-141-399
8be04031-cea7-4a18-9f78-54ac3e6f02cb,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ399, 1850)","p1 Ф,о,д",ДАХО-31-141-399
fea70549-5bdb-4b13-bbcf-84e56412f85e,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ400, 1850)","p1 Ф,о,д",ДАХО-31-141-400
feb5053b-e05a-4e1b-9794-9cbfdc56ff88,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ400, 1850)","p1 Ф,о,д",ДАХО-31-141-400
5e129786-f3d5-4971-9f19-abbad595ecf1,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ401, 1850)","p1 Ф,о,д",ДАХО-31-141-401
cc190c7c-bee5-4572-b751-f26664569d74,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ401, 1850)","p1 Ф,о,д",ДАХО-31-141-401
24187c06-df70-474a-996a-2c44d5beabc4,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ402, 1850)","p1 Ф,о,д",ДАХО-31-141-402
908b1c32-613e-4af0-b12d-a87e2de63d79,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ402, 1850)","p1 Ф,о,д",ДАХО-31-141-402
be14e00c-7db2-4b9c-9169-3f41bb421d72,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ403, 1850)","p1 Ф,о,д",ДАХО-31-141-403
d2deb0ac-fbc1-4252-a4eb-e7459435334e,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ403, 1850)","p1 Ф,о,д",ДАХО-31-141-403
d119e527-7920-4122-b126-54a602bc836b,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ405, 1850)","p1 Ф,о,д",ДАХО-31-141-405
1a08dc5a-a403-4edc-8413-8a4b110f6185,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ405, 1850)","p1 Ф,о,д",ДАХО-31-141-405
bad5eb1f-6f9f-455c-a0d7-738e3b9e91c1,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ406, 1850)","p1 Ф,о,д",ДАХО-31-141-406
5633c52a-b404-4b45-8372-715b4c9bed56,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ406, 1850)","p1 Ф,о,д",ДАХО-31-141-406
6a7a5581-7489-41fd-8cfb-9c860f2cee79,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ406, 1850)","p1 Ф,о,д",ДАХО-31-141-406
be52f9e3-7f90-48c4-8b4f-d0051c62203f,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ407, 1850)","p1 Ф,о,д",ДАХО-31-141-407
bea3eaaf-9590-4477-804d-2ba1981d7b69,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ407, 1850)","p1 Ф,о,д",ДАХО-31-141-407
fc5f49f9-38c3-43d8-b0b4-6f386034f491,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ408, 1850)","p1 Ф,о,д",ДАХО-31-141-408
e25dd681-39cf-440c-97e9-04c7011825cd,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ408а, 1850)","p1 Ф,о,д",ДАХО-31-141-408А
e9b9e04c-9736-4dc8-a674-7f1200837b6a,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ408а, 1850)","p1 Ф,о,д",ДАХО-31-141-408А
750e00ee-d2bc-4b9b-a2b9-8ac2b71f0b20,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ409, 1858)","p1 Ф,о,д",ДАХО-31-141-409
f0631765-6ffb-4939-8b4a-c835412c3a0e,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ409, 1858)","p1 Ф,о,д",ДАХО-31-141-409
9b933548-4604-46e0-80d5-360ee3e0e6e5,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ410, 1858)","p1 Ф,о,д",ДАХО-31-141-410
adef6755-1f55-44bb-821a-b47a2fa37b39,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ410, 1858)","p1 Ф,о,д",ДАХО-31-141-410
7be20e04-9b00-4087-8e29-c3e542cb0e4a,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ411, 1858)","p1 Ф,о,д",ДАХО-31-141-411
604b0c94-2719-4143-8482-4be2fa598aed,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ411, 1858)","p1 Ф,о,д",ДАХО-31-141-411
f5dbc6ed-9fe4-4c62-ab46-640df66eb449,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ411, 1858)","p1 Ф,о,д",ДАХО-31-141-411
78877056-f6f7-4ce6-940e-fb7284a6fa90,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ412, 1858)","p1 Ф,о,д",ДАХО-31-141-412
b5ff8ba3-1390-4302-9e84-edb47a1bd84f,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ412, 1858)","p1 Ф,о,д",ДАХО-31-141-412
766f643a-c0e8-402c-825e-9540c03088d4,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ413, 1858)","p1 Ф,о,д",ДАХО-31-141-413
e1b432e4-9725-4b91-b890-8b652dc9a19c,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ413, 1858)","p1 Ф,о,д",ДАХО-31-141-413
4cfe311a-9228-4f72-9cb6-bc212983c617,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ414, 1858)","p1 Ф,о,д",ДАХО-31-141-414
2fa6bd4f-3908-45a4-89c9-c726ee67affe,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ414, 1858)","p1 Ф,о,д",ДАХО-31-141-414
0ffabc95-df95-430d-b78d-fb9d52fb0f61,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ414, 1858)","p1 Ф,о,д",ДАХО-31-141-414
e2cfa191-3adc-41c1-9e71-1f71ce2b0e5c,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ416, 1858)","p1 Ф,о,д",ДАХО-31-141-416
a67daf4b-8aae-4976-b10a-4b971dfe2c8b,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ416, 1858)","p1 Ф,о,д",ДАХО-31-141-416
8b067589-7a14-4ff9-8a58-1067ae8e59aa,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ417, 1858)","p1 Ф,о,д",ДАХО-31-141-417
3a917bdf-14f7-4b59-8654-bfce1518df3c,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ417, 1858)","p1 Ф,о,д",ДАХО-31-141-417
f44e0107-ef2c-40f1-9640-5a069067e4fa,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ418, 1858)","p1 Ф,о,д",ДАХО-31-141-418
4f5884c5-26d8-44ea-adbc-cc919205ed66,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ418, 1858)","p1 Ф,о,д",ДАХО-31-141-418
de732cb5-bca5-417f-a005-09a3167a6b7e,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ419, 1858)","p1 Ф,о,д",ДАХО-31-141-419
cc4b6403-8410-46b0-97bd-d5ff30b2fe06,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ419, 1858)","p1 Ф,о,д",ДАХО-31-141-419
ec679724-6565-4d54-b97f-c115a603c017,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ421, 1858)","p1 Ф,о,д",ДАХО-31-141-421
ada8e961-5691-41fe-a98d-8d26af8d7d0c,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ421, 1858)","p1 Ф,о,д",ДАХО-31-141-421
5974b561-f974-4e9c-8ca6-156ecbc5e6d5,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ422, 1858)","p1 Ф,о,д",ДАХО-31-141-422
b8134652-2d09-4d18-b525-d25f4324da52,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ422, 1858)","p1 Ф,о,д",ДАХО-31-141-422
d6ec3aa9-a6f1-4f55-b883-a0feb000c792,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ422, 1858)","p1 Ф,о,д",ДАХО-31-141-422
53b68f9b-2441-4340-8462-af5696242302,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ459, 1858)","p1 Ф,о,д",ДАХО-31-141-459
b6b6bf37-e460-41de-8d46-ebea59f4c639,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ459, 1858)","p1 Ф,о,д",ДАХО-31-141-459
13337a2f-26ef-48db-9f8b-049cbc244d5b,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ490, 1858)","p1 Ф,о,д",ДАХО-31-141-490
69d63e0f-640a-48e1-ae6a-52d815cdd2b7,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ490, 1858)","p1 Ф,о,д",ДАХО-31-141-490
4b724afb-5256-44c0-9122-24ffb3341dd2,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ499, 1858)","p1 Ф,о,д",ДАХО-31-141-499
7c16d1a9-1a47-44ab-8109-4af903a65ece,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ499, 1858)","p1 Ф,о,д",ДАХО-31-141-499
2f330a64-0edb-4c70-8757-077dbec6a522,"ДАХО-(++++++Ведомости, Ф. 31, о. 141, ЕХ50, 1783-1784)","p1 Ф,о,д",ДАХО-31-141-50
15ae2c95-ba42-4c7e-9f2e-7c6a3051d21d,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ53, 1782)","p1 Ф,о,д",ДАХО-31-141-53
b4ccfe8a-571b-42d4-a17e-c44c2132f187,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ55, 1782)","p1 Ф,о,д",ДАХО-31-141-55
81f419e2-f823-4580-90b6-e9ba09309d18,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ550, 1858)","p1 Ф,о,д",ДАХО-31-141-550
75b274f6-1aff-4182-bc47-0914afcdcbe4,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ550, 1858)","p1 Ф,о,д",ДАХО-31-141-550
b9be0cfa-ec3a-4794-96e2-3077b8e9e00d,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ550, 1858)","p1 Ф,о,д",ДАХО-31-141-550
4929af21-3ff6-4521-bad3-06e65d25544a,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ56, 1795)","p1 Ф,о,д",ДАХО-31-141-56
7caf9a9a-9ad2-42d1-8996-b2747f008ef9,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ57, 1795)","p1 Ф,о,д",ДАХО-31-141-57
c1c1741f-862f-400b-abe6-c398b9d4ecbf,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ59, 1795)","p1 Ф,о,д",ДАХО-31-141-59
4ca8d746-0aeb-4764-90e1-0fcf07cbbfc7,"ДАХО-(++++++Ревизские сказки, Ф. 31, о. 141, ЕХ60, 1795)","p1 Ф,о,д",ДАХО-31-141-60
