target_full_code,inv,fs_sprava,spr_norm,action,oc_id,url
ЦДІАК-128-1-1273,1,1273,1273,create+link,1d6da46b-4b65-4164-bfd8-5bb6cdb949e7,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930218
ЦДІАК-128-1-1274,1,1274,1274,create+link,61071abd-31a5-4837-9c58-0b25d3b5660c,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930217
ЦДІАК-128-1-1279,1,1279,1279,create+link,d688099b-e150-4c7e-aeaa-0b4aa7580184,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930216
ЦДІАК-128-1-1280,1,1280,1280,create+link,c792b9d2-c0e6-4dcf-9f00-fb09a00210d5,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930328
ЦДІАК-128-1-1281,1,1281,1281,create+link,ab9d35be-fe0c-4ecc-8770-b726d402d34f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930330
ЦДІАК-128-1-1282,1,1282,1282,create+link,ae1e9f75-5a23-4363-8819-c665ecb90546,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930338
ЦДІАК-128-1-1284,1,1284,1284,create+link,67b9f662-f6b2-4ba9-b25a-e527e899a9c3,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930339
ЦДІАК-128-1-1285,1,1285,1285,create+link,ca7e3445-4872-4e95-9df1-4c6047d5f991,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930340
ЦДІАК-128-1-1286,1,1286,1286,create+link,26f4a3de-2c00-45a2-9d6f-81b1016a2bb7,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930341
ЦДІАК-128-1-1287,1,1287,1287,create+link,23bd681c-f849-48e3-a6f5-3b9903086778,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930342
ЦДІАК-128-1-1288,1,1288,1288,create+link,fe7387ba-a5b0-4d70-84bc-eab149dae524,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930343
ЦДІАК-128-1-1289,1,1289,1289,create+link,d94ccd49-b58f-4fc0-a9e8-19337c7d9778,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930344
ЦДІАК-128-1-1290,1,1290,1290,create+link,ad00afda-e9d2-4e12-9e01-fd013fa86d10,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930345
ЦДІАК-128-1-1291,1,1291,1291,create+link,b7cc5d61-de85-4d74-9066-e88f9def4ec9,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930346
ЦДІАК-128-1-1292,1,1292,1292,create+link,c28d0a64-0c9b-4717-9e98-830253fdfd3b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930190
ЦДІАК-128-1-1293,1,1293,1293,create+link,96657d35-2dab-4cf2-b9e1-37f0f94dc05a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930192
ЦДІАК-128-1-1294,1,1294,1294,create+link,c58b8a31-6e7c-4c08-9de3-1374de0c87cf,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930203
ЦДІАК-128-1-1295,1,1295,1295,create+link,f4dd01bc-6014-4655-9c2e-90575769d488,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930204
ЦДІАК-128-1-1296,1,1296,1296,create+link,75a3ea54-13d0-47b9-b5c7-87a41601a416,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930205
ЦДІАК-128-1-1298,1,1298,1298,create+link,a3d23a79-5b88-42d9-bddf-72976a98c9bc,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930207
ЦДІАК-128-1-1299,1,1299,1299,create+link,bf100d90-2620-449b-97e7-c891d0b3c04f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930206
ЦДІАК-128-1-1300,1,1300,1300,create+link,379cb8d4-b754-4556-a2b6-4e5a02d082dc,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930212
ЦДІАК-128-1-1327,1,1327ч.3,1327,create+link,7349c546-ad08-4c18-8307-c9f72b89792d,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930194
ЦДІАК-128-1-1328,1,1328,1328,create+link,9100e9cc-763c-4bdb-bfcb-54bc2bce9073,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930210
ЦДІАК-128-1-1329,1,1329,1329,create+link,4535c742-44bb-4fbf-92f7-e5cad6183f62,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930223
ЦДІАК-128-1-1330,1,1330,1330,create+link,7fcd94ab-2ea6-4c84-9900-c733d5478f01,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930215
ЦДІАК-128-1-1331,1,1331,1331,create+link,1a03a63b-995f-40f4-8169-59815b70ebc2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930195
ЦДІАК-128-1-1332,1,1332,1332,create+link,8e841fd1-bb8b-417c-bfd7-142db8e15e57,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930196
ЦДІАК-128-1-1333,1,1333,1333,create+link,98108617-24a5-4c30-bcc2-fb63bd356305,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930201
ЦДІАК-128-1-1334,1,1334,1334,create+link,84290a3e-5a27-4bd7-ab7a-5fa78bc8b75b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930214
ЦДІАК-128-1-1335,1,1335,1335,create+link,96efc69a-b3e6-436e-a4fb-9437f426bafb,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930225
ЦДІАК-128-1-1336,1,1336,1336,create+link,2574503c-2b53-4424-a21a-8d79435ece0c,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930208
ЦДІАК-128-1-1337,1,1337,1337,create+link,bb86b0ce-2b23-4a6b-a157-e2695ec37be3,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930191
ЦДІАК-128-1-1338,1,1338,1338,create+link,5e3dd636-9f92-40e2-b496-08151491ed48,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930219
ЦДІАК-128-1-1339,1,1339,1339,create+link,48b4ab0d-5bc9-49b1-a569-ce6dde000bd8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930199
ЦДІАК-128-1-1341,1,1341,1341,create+link,b585047c-a8ee-4409-b252-685c99e01878,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930292
ЦДІАК-128-1-1346,1,1346,1346,create+link,d581f217-773e-4b8e-bbcb-669e691e240d,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930275
ЦДІАК-128-1-1377,1,1377,1377,create+link,ff3102c7-2eef-4372-b8ce-2652f15892a4,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930220
ЦДІАК-128-1-1378,1,1378,1378,create+link,32eab56a-c468-4aab-8ad4-a653b1453b83,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930221
ЦДІАК-128-1-1379,1,1379,1379,create+link,460cb9ee-5219-45a4-bc30-1e592418836a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930224
ЦДІАК-128-1-1382,1,1382,1382,create+link,5ca7b092-85b5-4aa5-a390-2b5389b82650,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930226
ЦДІАК-128-1-1383Б,1,1383б,1383Б,create+link,3503f1e3-b6b7-40a6-98e0-15eb979806f0,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930227
ЦДІАК-128-1-1384,1,1384,1384,create+link,2e96e3a3-8601-4bd8-9c47-d96dae1752c7,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930228
ЦДІАК-128-1-1421,1,1421ч.5,1421,create+link,0fb471e4-ba54-49fe-8204-3e10e5ca7d09,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930230
ЦДІАК-128-1-1421,1,1421ч.6,1421,create+link,9542b213-ccc6-416b-9ffd-566124df0ae2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930235
ЦДІАК-128-1-1503,1,1503,1503,create+link,3b0b63d7-545b-4977-9413-c84eed98f0e2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930264
ЦДІАК-128-1-1504,1,1504,1504,create+link,a05c4426-89ed-4ced-a902-9df0fcafad40,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930254
ЦДІАК-128-1-1505,1,1505,1505,create+link,9e70ff77-7806-4e61-8cb5-75a44b2ad2b9,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930266
ЦДІАК-128-1-1506,1,1506,1506,create+link,e9cbea89-3037-498b-b8aa-1b4b6df3b9de,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930262
ЦДІАК-128-1-1507,1,1507,1507,create+link,ea584523-0bc1-4a0f-a911-8329a101f089,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930252
ЦДІАК-128-1-1508,1,1508,1508,create+link,0572a08f-bcff-444b-bd4d-1a56ce319200,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930258
ЦДІАК-128-1-1509,1,1509,1509,create+link,762fab12-e84e-492a-98fb-898b56a11681,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930261
ЦДІАК-128-1-1519,1,1519,1519,create+link,f44c76dc-63ac-4b15-a8ac-073de503635a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930231
ЦДІАК-128-1-1520,1,1520,1520,create+link,c08346bc-0e6c-4200-a27b-c8277f2a66df,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930232
ЦДІАК-128-1-1521,1,1521,1521,create+link,7b72e874-08ee-43c3-8390-c4f4b59c1cce,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930233
ЦДІАК-128-1-1522,1,1522,1522,create+link,3ff11900-8b17-48d7-aeac-bc678569f887,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930236
ЦДІАК-128-1-1523,1,1523,1523,create+link,fd402711-ab61-4c26-8626-19fa43bca7f5,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930237
ЦДІАК-128-1-1524,1,1524,1524,create+link,d50bca72-4458-48a9-bc5d-45a5f9dd7300,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930242
ЦДІАК-128-1-1525,1,1525,1525,create+link,e7b8b9df-bc08-4d98-bf43-0345e7528f48,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930246
ЦДІАК-128-1-1526,1,1526,1526,create+link,f9a5d04e-5579-4ab6-ba2e-b0dac4eab26b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930239
ЦДІАК-128-1-1527,1,1527,1527,create+link,63489e02-9395-4ad4-8baa-5d5cf351a356,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930238
ЦДІАК-128-1-1528,1,1528,1528,create+link,0c711d91-b946-449c-b6c6-d1a22bbff04c,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930243
ЦДІАК-128-1-1529,1,1529,1529,create+link,7b957b21-e5e0-46ad-a321-8f6a69badd45,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930247
ЦДІАК-128-1-1530,1,1530,1530,create+link,ff6e0752-a4dd-4cc7-8fcb-439b6c319fcf,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930245
ЦДІАК-128-1-1531,1,1531,1531,create+link,3ae5eaeb-930d-4572-9c13-ffd55751c859,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930240
ЦДІАК-128-1-1532,1,1532,1532,create+link,9d343b5d-c124-4104-b064-db5f7a53791b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930248
ЦДІАК-128-1-1533,1,1533,1533,create+link,2b6093d0-536e-454e-9576-e84f0a74f30c,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930251
ЦДІАК-128-1-1534,1,1534,1534,create+link,f60348e5-3bb6-4b37-80ca-81b98cd86f9a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930259
ЦДІАК-128-1-1535,1,1535,1535,create+link,22681521-7cb6-4f96-bc71-01ba3bf64e48,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930257
ЦДІАК-128-1-1541,1,1541,1541,create+link,a4c53400-203a-4bb2-bd92-78a510ba2a30,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930265
ЦДІАК-128-1-1542,1,1542,1542,create+link,7e18966f-0097-4e11-bfca-277cceaf8f20,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930270
ЦДІАК-128-1-1543,1,1543,1543,create+link,5ea4260b-10ca-4f95-9a19-7ead246b80dc,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930267
ЦДІАК-128-1-1544,1,1544,1544,create+link,84826e0d-d68a-42c2-ae57-90c800dee133,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930272
ЦДІАК-128-1-1546,1,1546,1546,create+link,da2f4640-3a5e-437e-b3f9-699563d522f5,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930269
ЦДІАК-128-1-1547,1,1547,1547,create+link,80cf0cee-90b9-4b10-83c8-32e4c1bf7b35,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930273
ЦДІАК-128-1-1548,1,1548,1548,create+link,8e4c6c97-6c35-447f-9f51-b72be32d0d3f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930277
ЦДІАК-128-1-1549,1,1549,1549,create+link,f4d7e08e-ba92-46e9-b4ca-1ce88927e207,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930286
ЦДІАК-128-1-1550,1,1550,1550,create+link,25fbb90d-a79b-4349-b1b5-59130b4b9d3b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930290
ЦДІАК-128-1-1551,1,1551,1551,create+link,6eb6277a-03e7-4bfb-95a0-bfc939d94c84,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930276
ЦДІАК-128-1-1552,1,1552,1552,create+link,c130bcfc-efc1-4229-9018-7fc996e6127f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930281
ЦДІАК-128-1-1553,1,1553,1553,create+link,4b217c2e-e4ff-452b-be0b-1eec6d4bd9b7,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930284
ЦДІАК-128-1-1554,1,1554,1554,create+link,5b9c0456-398c-4404-be8b-3208eb1332e0,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930283
ЦДІАК-128-1-1555,1,1555,1555,create+link,1ddb05d9-08ca-47cc-8962-6ec7a81bef50,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930263
ЦДІАК-128-1-1556,1,1556,1556,create+link,abf919ca-ada1-44d5-8063-52bc7ffcdc25,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930271
ЦДІАК-128-1-1559,1,1559,1559,create+link,3370cc9d-46b9-431b-8a84-df002dc2ba99,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930260
ЦДІАК-128-1-1566,1,1566ч.9,1566,create+link,ab8c9061-875c-441a-b432-d6bbf809098a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930332
ЦДІАК-128-1-1567,1,1567,1567,create+link,9c5ec946-7d82-4b41-8afe-af254268fad8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930321
ЦДІАК-128-1-1568,1,1568,1568,create+link,94c8a456-be6e-48db-8fa5-2217c8d94607,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930322
ЦДІАК-128-1-1569,1,1569,1569,create+link,21d79c04-1f55-4c5e-a7f6-93c8a3419d74,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930327
ЦДІАК-128-1-1577,1,1577,1577,create+link,e1ce4bd5-aabc-4c6b-912c-157edea872cd,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930331
ЦДІАК-128-1-1577,1,1577ч.1,1577,create+link,8e66f2db-25f7-4542-a1dd-5627ec6784e4,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930324
ЦДІАК-128-1-1577,1,1577ч.2,1577,create+link,f7a9525e-cd83-444c-ae71-cd750870d58b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930329
ЦДІАК-128-1-1578,1,1578,1578,create+link,efaa7a48-a238-4ffc-96cf-6856ed1d46d2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930333
ЦДІАК-128-1-1579,1,1579,1579,create+link,4fc66aed-2f06-4551-ac83-2021fadd0f09,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930326
ЦДІАК-128-1-1580,1,1580,1580,create+link,2559f395-598c-451d-bced-8f6bdaaaeb0c,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930335
ЦДІАК-128-1-1596,1,1596,1596,create+link,b911456d-48d5-43a2-b6ad-6c78e5bc2f1e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930325
ЦДІАК-128-1-1597,1,1597,1597,create+link,8a868d6d-fa32-45d2-a5c6-a7ddb0d25cc7,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930305
ЦДІАК-128-1-1598,1,1598,1598,create+link,f8c3aeff-1efd-4401-9159-6bf4a7abff93,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930302
ЦДІАК-128-1-1599,1,1599,1599,create+link,51f999e5-0f48-4c38-aa95-1653c47b9cea,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930299
ЦДІАК-128-1-1600,1,1600,1600,create+link,5449b93d-3994-47f8-a668-9d3ed292a9e5,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930312
ЦДІАК-128-1-1601,1,1601,1601,create+link,fe610fca-d00c-4e03-b004-66ec1e4c6ded,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930308
ЦДІАК-128-1-1602,1,1602,1602,create+link,4a90afff-a1be-44ed-8603-ef62f7a06b33,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930303
ЦДІАК-128-1-1603,1,1603,1603,create+link,abdc43d3-b24f-4766-937a-31a23f4c189e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930315
ЦДІАК-128-1-1604,1,1604,1604,create+link,cf48659b-3f0b-48c6-a30e-001bfbb00392,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930317
ЦДІАК-128-1-1605,1,1605,1605,create+link,d04463c6-c41a-4e71-94f5-ae2cb3184e16,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930318
ЦДІАК-128-1-1606,1,1606,1606,create+link,7b48d265-ecb9-446e-a226-c8f7f8b77be3,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930319
ЦДІАК-128-1-1608,1,1608,1608,create+link,7e9ea6ec-97b9-4598-b371-cffca48f5e1b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930320
ЦДІАК-128-1-1619,1,1619,1619,create+link,0fc4741a-a9bc-44f2-bca5-56e772650b74,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930306
ЦДІАК-128-1-1623,1,1623,1623,create+link,7c009655-4f5a-4b67-a981-cfffc73ad1f5,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930311
ЦДІАК-128-1-1631,1,1631,1631,create+link,7f18f17c-6574-42e7-a673-5f1e339afcc0,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930294
ЦДІАК-128-1-1632,1,1632,1632,create+link,c49c36b2-99bd-4c1d-b870-498c62b69c92,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930295
ЦДІАК-128-1-1633,1,1633,1633,create+link,637d7a9b-abee-4ecc-8448-bce36dc29ce0,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930296
ЦДІАК-128-1-1634,1,1634,1634,create+link,5437a9fe-3e75-47a1-ac75-6eac8d564dd2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930298
ЦДІАК-128-1-1635,1,1635,1635,create+link,ef990549-c7db-4730-9546-38a38b4368c5,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930297
ЦДІАК-128-1-1636,1,1636,1636,create+link,6a9b01f8-ca69-463c-b003-a882f839c087,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930300
ЦДІАК-128-1-1637,1,1637,1637,create+link,a4762344-43cb-4a94-b41c-82a40d024d6b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930309
ЦДІАК-128-1-1638,1,1638,1638,create+link,859af2da-6f3b-49cd-84d1-e9cb770252ca,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930301
ЦДІАК-128-1-1639,1,1639,1639,create+link,ecbfcb30-9d22-4a18-8786-fdbd71092772,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930304
ЦДІАК-128-1-1640,1,1640,1640,create+link,3b344ba6-02b1-44cb-ad9b-a5366c6cbd96,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930310
ЦДІАК-128-1-1691,1,1691,1691,create+link,2eaebe3b-d140-45ae-90b8-fa9410a914de,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930280
ЦДІАК-128-1-1692,1,1692,1692,create+link,cdf0f154-345b-4c60-ac6b-cf8adb343fbc,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930278
ЦДІАК-128-1-1693,1,1693,1693,create+link,0d895d22-228c-4fb8-94c4-3c3d42658cdd,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930289
ЦДІАК-128-1-1694,1,1694,1694,create+link,37b61cdd-d07a-45a0-a794-5b4853f0e988,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930282
ЦДІАК-128-1-1695,1,1695,1695,create+link,8f4d2bb5-225c-4925-a750-33dbc7ddb088,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930279
ЦДІАК-128-1-1696,1,1696,1696,create+link,9671027f-3495-42f1-a691-303cb6c9c2b6,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930287
ЦДІАК-128-1-1697,1,1697,1697,create+link,75d80494-fd8f-48cb-973f-2831fc535b91,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930285
ЦДІАК-128-1-1698,1,1698,1698,create+link,fb911e2d-b022-4a66-aaf4-80b212338534,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930291
ЦДІАК-128-1-1717,1,1717ч.4,1717,create+link,4af4f20e-42ba-4f41-bdb0-94f4d4381a1a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930354
ЦДІАК-128-1-1744А,1,1744а,1744А,create+link,53560fe7-8382-4861-8798-d793f29f5a04,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930373
ЦДІАК-128-1-1744Б,1,1744б,1744Б,create+link,abe67b10-5c7e-44e2-844c-6bb809b44e27,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930370
ЦДІАК-128-1-1745,1,1745,1745,create+link,9dee63b9-0c88-47a5-95f6-dd5fce53d060,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930387
ЦДІАК-128-1-1746,1,1746,1746,create+link,c43b981a-6860-4fe9-8046-631c38ca8e6b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930374
ЦДІАК-128-1-1747,1,1747,1747,create+link,1aabd558-a9e0-4a17-afb9-77cbfa7b6715,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930375
ЦДІАК-128-1-1748,1,1748,1748,create+link,5561510e-5eaa-4d43-a6ec-67458cf4bd91,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930377
ЦДІАК-128-1-1749,1,1749,1749,create+link,21107a2c-0a52-4a8e-b688-0bafe669aed0,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930376
ЦДІАК-128-1-1750,1,1750,1750,create+link,917d634b-e445-49ad-beae-0c1a4bfdbbfa,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930378
ЦДІАК-128-1-1751,1,1751,1751,create+link,11503c6b-4a7e-4235-8ccc-a2b7bf7aa214,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930379
ЦДІАК-128-1-1752,1,1752,1752,create+link,1ecbd7af-3d4d-46d2-a7b7-bacf9f3c71b2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930380
ЦДІАК-128-1-1753,1,1753,1753,create+link,a098bc7d-e8a2-4869-8cda-ea3a90eded0c,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930355
ЦДІАК-128-1-1754,1,1754,1754,create+link,9bd82ea4-b54d-4909-9ca5-db5b615b6f10,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930365
ЦДІАК-128-1-1755,1,1755,1755,create+link,8ef25ac4-dfa2-4616-b8cd-10fe66bfafaa,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930372
ЦДІАК-128-1-1756,1,1756,1756,create+link,3235cd1f-50c3-425a-b6e0-4bc017a84e03,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930366
ЦДІАК-128-1-1757,1,1757,1757,create+link,f53d5657-605e-42c2-b202-3c2e9a6ec296,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930371
ЦДІАК-128-1-1758,1,1758,1758,create+link,33423bb3-dca4-4d92-9306-c756db9ce095,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930369
ЦДІАК-128-1-1759,1,1759,1759,create+link,f0106168-fe77-4718-a155-69d1c0be6239,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930386
ЦДІАК-128-1-1760,1,1760,1760,create+link,de02c15a-55c6-427e-81ee-41b50f07d573,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930392
ЦДІАК-128-1-1761,1,1761,1761,create+link,a8044c16-bc06-4748-ad2c-b7f1f28172cc,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930389
ЦДІАК-128-1-1762,1,1762,1762,create+link,cb7b2e96-4235-4dbd-9bc1-2412d7a3485c,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930395
ЦДІАК-128-1-1763,1,1763,1763,create+link,759fcd2e-3e2f-44e4-9368-49a3ca7dcca5,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930397
ЦДІАК-128-1-1764,1,1764,1764,create+link,707d5236-d1ae-42bc-9834-5f4be5abd76c,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930390
ЦДІАК-128-1-1765,1,1765,1765,create+link,a5992956-26c6-4096-9de1-c85df428bd7c,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930396
ЦДІАК-128-1-1766,1,1766,1766,create+link,756890ee-3e39-4e1c-838e-3aa2ea83ebdb,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930388
ЦДІАК-128-1-1767,1,1767,1767,create+link,b1305cd6-de44-4e39-925a-f5c262c3a4ed,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930394
ЦДІАК-128-1-1768,1,1768,1768,create+link,63dbd47f-8be7-4570-9316-aa2251e29577,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930393
ЦДІАК-128-1-1769,1,1769,1769,create+link,7c4349ec-c8fe-4801-8fdd-e2ac2c9ab620,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930399
