full_code,tags
ДАЧкО-931-1-1595,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1638,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1658,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1722,метрична книга|народження
ДАЧкО-931-1-1751,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1793,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1804,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1837,метрична книга|народження
ДАЧкО-931-1-1841,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1856,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1914,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1975,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1997,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-2036,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-2093,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-2109,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1927,метрична книга|шлюб|смерть
ДАЧкО-931-1-2037,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-2157,метрична книга|смерть
ДАЧкО-931-1-100,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-348,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-541,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-647А,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-846,метрична книга|народження|шлюб|смерть
ДАЧкО-610-1-3,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3764,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3125,метрична книга|народження|смерть
ДАЧкО-931-1-3198,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3359,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3380,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3438,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3439,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3795А,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3548,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-4022,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-4006,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-1,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-15,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-3358,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-1,метрична книга|народження|смерть
ДАЧкО-152-2-2,метрична книга|народження|смерть
ДАЧкО-152-2-3,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-4,метрична книга|народження|смерть
ДАЧкО-152-2-5,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-6,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-7,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-8,метрична книга|народження
ДАЧкО-152-2-9,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-10,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-11,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-12,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-13,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-15,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-16,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-17,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-18,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-19,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-20,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-21,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-22,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-23,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-25,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-26,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-27,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-28,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-29,метрична книга|народження|шлюб|смерть
