copy_id,parsed,full_code,file_id
7c995545-0e76-4c97-994e-a7b26a74c455,ДАКрО-(Р-1305-1т2-37+++Р-1305-1т2-37+++Р-1305-1т2-37),ДАКрО-Р1305-1Т2-37,2909fc6e-ab3b-4c77-9c73-7baf22429500
f27e15f5-d04d-4c14-9f2b-74a0a20d6c3c,ДАКрО-(Р-1305-1т2-38+++Р-1305-1т2-38+++Р-1305-1т2-38),ДАКрО-Р1305-1Т2-38,d6e45f24-7e98-443f-8507-8bc3c75db1e9
61694c3d-78c2-486b-9389-7af66b1c28fb,ДАКрО-(Р-1305-1т2-39+++Р-1305-1т2-39+++Р-1305-1т2-39),ДАКрО-Р1305-1Т2-39,3a76d365-dbae-444f-a3bd-429a3d1df397
c57ace87-5ba4-4424-972b-8e3a732fdb77,ДАКрО-(Р-1305-1т2-4+++Р-1305-1т2-4+++Р-1305-1т2-4),ДАКрО-Р1305-1Т2-4,3c6efbdf-c04d-4274-ae8d-198c2fb8a22e
e3dab5d1-1576-4d0e-8e59-8f9d5ededa4c,ДАКрО-(Р-1305-1т2-40+++Р-1305-1т2-40+++Р-1305-1т2-40),ДАКрО-Р1305-1Т2-40,a90ef762-9289-473f-8529-0bdeacad2fc9
8b0a236a-f3d6-4421-9181-096acd486e1b,ДАКрО-(Р-1305-1т2-41+++Р-1305-1т2-41+++Р-1305-1т2-41),ДАКрО-Р1305-1Т2-41,2646b255-2c5c-4e71-9130-94e805391fe1
e507d315-b8c2-4e5f-beef-78b4dd8775a6,ДАКрО-(Р-1305-1т2-42+++Р-1305-1т2-42+++Р-1305-1т2-42),ДАКрО-Р1305-1Т2-42,a3389325-9436-4168-a75e-755d1d1e4d78
5c15f2a7-0e3e-4212-9f73-45de4cd22bb4,ДАКрО-(Р-1305-1т2-43+++Р-1305-1т2-43+++Р-1305-1т2-43),ДАКрО-Р1305-1Т2-43,a688ac30-505f-47f9-ac60-b9d387a0e3be
f55cd5d2-3bab-4eed-bcf3-a60ac1e066a3,ДАКрО-(Р-1305-1т2-44+++Р-1305-1т2-44+++Р-1305-1т2-44),ДАКрО-Р1305-1Т2-44,7eb9d360-9a11-4559-962a-a78e1516afbb
9fcd12e3-3988-4807-beee-109d42c3dcb8,ДАКрО-(Р-1305-1т2-45+++Р-1305-1т2-45+++Р-1305-1т2-45),ДАКрО-Р1305-1Т2-45,8093e838-0d3c-4c07-a8bc-ab71d58a07fc
