id,fond,code,title,info
a806adaa-5e6e-450f-b00b-b895835c4063,251,1,Розвиток ракетно-космічної техніки в Україні,"к. 5-1, од.зб. 1-16"
1e238e22-7b60-41ab-a0b7-fc427551429c,Р100,1,"Звіти про науково-дослідні роботи Київського науково-дослідного і проектного інституту містобудування ""КиївНДІПмістобудування""","к. 3-32, од.зб. 1-162"
55a947c7-141d-4f5a-a892-d61a6f173d2e,Р100,2,"Звіти про науково-дослідні роботи Київського науково-дослідного і проектного інституту містобудування ""КиївНДІПмістобудування""","к. 3-32, од.зб. 163-303"
233fb30c-a0e5-4d19-9d79-b4e6d6ebaf5a,Р100,3,"Звіти про науково-дослідні роботи Київського науково-дослідного і проектного інституту містобудування ""КиївНДІПмістобудування""","к. 3-32, од.зб. 304-307"
9c26646b-9c82-4b19-9431-819a541de393,Р101,1,Звіти про науково-дослідні роботи НДІ цукрової промисловості,"к. 3-33, од.зб. 1-40"
50d10879-1c6a-4283-ba2b-e50f6c6dbf13,Р101,2,Звіти про науково-дослідні роботи НДІ цукрової промисловості,"к. 3-33, од.зб. 41-142"
3fa5ce6c-2a5e-416c-be2f-1cb5419b8b2d,Р101,3,Звіти про науково-дослідні роботи НДІ цукрової промисловості,"к. 3-33, од.зб. 143-216"
2a1ddd48-eee5-4faf-ab22-2ada5b2a6f58,Р101,4,Звіти про науково-дослідні роботи НДІ цукрової промисловості,"к. 3-33, од.зб. 218-266"
73cac629-5dd6-4668-b76f-cc698566471c,Р102,1,Звіти про науково-дослідні роботи НДІ безпеки праці в гірничорудній промисловості,"к. 3-34, од.зб. 1-19"
19755eb6-f935-4054-a1f6-4e98a2da73b9,Р102,2,Звіти про науково-дослідні роботи НДІ безпеки праці в гірничорудній промисловості,"к. 3-34, од.зб. 20-110"
ca877cd3-fed1-46c9-bf7f-081f68dd7ad6,Р102,3,Звіти про науково-дослідні роботи НДІ безпеки праці в гірничорудній промисловості,"к. 3-34, од.зб. 111-116"
c80e11f8-4cdf-462d-8e9b-a38ec4457772,Р104,1,Напівавтомат для плазмового зварювання,"к. 2-146, од.зб. 1-42"
fa4e1263-1985-4abe-93a8-a029fd32ee35,Р104,1А,Установка для фарбування внутрішніх поверхонь,"к. 2-223, од.зб. 1"
80b55fc6-bbca-4173-baf6-5fc36cc198c4,Р104,1Б,Автомат для цинкування деталей на підвісці,"к. 2-224, од.зб. 1-34"
cd743bbd-cb1a-43d4-8a63-2ca7b21e114f,Р104,1В,"Проекти технологічних процесів, устаткування, засобів механізації та автоматизації для виробництва автомобілів","к. 2-236, од.зб. 1-100"
eabcbc41-cf26-461e-9228-955ce561e7ad,Р105,1,"Звіти за темами науково-дослідних робіт по проблемах Зонального науково-дослідного та проектного інституту типового та експериментального проектування житлових і громадських будівель ""КиївЗНДІЕП""","к. 3-65, од.зб. 1-10"
c6c0e720-78e6-4be9-9295-445892e5b42a,Р106,1,Звіти про науково-дослідні роботи інституту трубної промисловості «ВНДТІ»,"к. 3-35, од.зб. 1-25"
f472ab7b-3b6a-4e90-a9c2-df34062c440b,Р107,1,"Звіти за темами науково-дослідних робіт по проблемах Всесоюзного науково-дослідного інституту організації виробництва та праці чорної металургії ""ВНДІОчормет""","к. 3-36, од.зб. 1-59"
214bbc7c-32fa-40d5-88c8-7edf443cdb88,Р107,2,"Звіти за темами науково-дослідних робіт по проблемах Всесоюзного науково-дослідного інституту організації виробництва та праці чорної металургії ""ВНДІОчормет""","к. 3-36, од.зб. 60-210"
3a141f77-b76d-4fc4-97cf-e3173a0f1e26,Р107,3,"Звіти за темами науково-дослідних робіт по проблемах Всесоюзного науково-дослідного інституту організації виробництва та праці чорної металургії ""ВНДІОчормет""","к. 3-36, од.зб. 211-868"
b0c3f304-02cf-4c4a-b7fc-a438d48b933c,Р107,4,"Звіти за темами науково-дослідних робіт по проблемах Всесоюзного науково-дослідного інституту організації виробництва та праці чорної металургії ""ВНДІОчормет""","к. 3-36, од.зб. 869-1456"
b59fa9bf-1656-4a7d-b989-f143cbf2e427,Р107,5,"Звіти за темами науково-дослідних робіт по проблемах Всесоюзного науково-дослідного інституту організації виробництва та праці чорної металургії ""ВНДІОчормет""","к. 3-36, од.зб. 1457-1875"
ae134e60-85f4-4270-8b18-1187ab7dd01e,Р107,6,"Звіти за темами науково-дослідних робіт по проблемах Всесоюзного науково-дослідного інституту організації виробництва та праці чорної металургії ""ВНДІОчормет""","к. 3-36, од.зб. 1876-2452"
aaa104da-c5b0-4ba8-b401-2b38525bd30e,Р107,7,"Звіти за темами науково-дослідних робіт по проблемах Всесоюзного науково-дослідного інституту організації виробництва та праці чорної металургії ""ВНДІОчормет""","к. 3-36, од.зб. 2453-2830"
3d410bc6-99c0-414f-8b5f-1f09aa37e06f,Р108,1,Колекція вантажного та пасажирського водного транспорту,"к. 2-145, од.зб. 1-665;666-1372;1373-2083;2084-2635"
be45116b-995a-4389-ab9a-7da2a8d733b1,Р108,10,Транспортний рефрижератор-постачальник типу «Ливадия»,"к. 2-317, од.зб. 4810-5926"
4c6d0e60-840d-49e4-86c1-36ae8f2ebf69,Р108,11,Транспортний рефрижератор-постачальник типу «Ливадия»,"к. 2-317, од.зб. 5927-7063"
138ed281-c55e-4888-8ec1-684af269c4b5,Р108,1А,Транспортний рефрижератор-постачальник типу «Ливадия»,"к. 2-317, од.зб. 1-1204"
8d50609c-a176-4123-a065-70345f7a6448,Р108,2,Колекція вантажного та пасажирського водного транспорту,"к. 2-145, од.зб. 2636-3288;3289-3864;3865-4516;4517-5303"
4952439c-0271-43b3-a221-bedb08229f76,Р108,2А,Транспортний рефрижератор-постачальник типу «Ливадия»,"к. 2-317, од.зб. 1205-2141"
ff31296f-ea50-47d5-8638-ca1168eeba53,Р108,3,Колекція вантажного та пасажирського водного транспорту,"к. 2-145, од.зб. 5304-5787;5788-6326;6327-6858;6859-7420"
9d0b4a8b-b754-4b73-b33e-8bd6881d6aca,Р108,3А,Транспортний рефрижератор-постачальник типу «Ливадия»,"к. 2-317, од.зб. 1-566"
302ff4ee-c7a1-4209-9cb7-1412fd030b96,Р108,4,Транспортний рефрижератор-постачальник типу «Ливадия»,"к. 2-317, од.зб. 567-911;912-1294;1295-1648"
e118b49a-7ae3-4c7a-8784-0d2a9af549c3,Р108,5,Транспортний рефрижератор-постачальник типу «Ливадия»,"к. 2-317, од.зб. 1649-2768"
11ede441-9665-44ff-b242-58591632b706,Р108,6,Транспортний рефрижератор-постачальник типу «Ливадия»,"к. 2-317, од.зб. 1-2147"
972c3252-6284-49a5-b450-549761a43d2d,Р108,7,Транспортний рефрижератор-постачальник типу «Ливадия»,"к. 2-317, од.зб. 2147а-2971"
d7768ef1-a98f-42cf-9e36-f07dc90a7169,Р108,8,Транспортний рефрижератор-постачальник типу «Ливадия»,"к. 2-317, од.зб. 2974-4452"
c557ab4b-3846-4eb7-95d4-d96e55f8bb04,Р108,9,Транспортний рефрижератор-постачальник типу «Ливадия»,"к. 2-317, од.зб. 4453-4809"
0171c902-6f3c-4da0-a125-291069ff3abe,Р11,1,Звіти про науково- дослідні роботи інституту «Південдіпроцемент»,"к. 3-2, од.зб. 1-857"
3a964753-2e7d-4aee-9f76-40dbbd43fd87,Р112,1,Звіти про науково-дослідні роботи НДІ санітарної техніки та обладнання будинків,"к. 3-37, од.зб. 1-182"
3973e2e9-8124-4dca-8bda-061e6c919155,Р112,2,Звіти про науково-дослідні роботи НДІ санітарної техніки та обладнання будинків,"к. 3-37, од.зб. 183-1175"
8463c6db-40de-4de7-a7c3-7364bf8c2b9d,Р113,1,Звіти про науково-дослідні роботи НДІ целюлозної та паперової промисловості,"к. 3-38, од.зб. 1-178"
8165aa5a-7857-48ab-809f-2ae2cc48ceba,Р113,2,Звіти про науково-дослідні роботи НДІ целюлозної та паперової промисловості,"к. 3-38, од.зб. 179-257"
7b71d7b8-54df-4c17-ae2b-14f595ed5e60,Р113,3,Звіти про науково-дослідні роботи НДІ целюлозної та паперової промисловості,"к. 3-38, од.зб. 1-303 (258-560)"
291ca64f-0540-4b92-a9cd-39750bf6d41e,Р113,4,Звіти про науково-дослідні роботи НДІ целюлозної та паперової промисловості,"к. 3-38, од.зб. 561-1188"
9be1988f-5a89-4df8-b522-8530f822e87a,Р113,5,Звіти про науково-дослідні роботи НДІ целюлозної та паперової промисловості,"к. 3-38, од.зб. 1189-1395"
116cab81-29c4-42bf-9273-266a2726bd96,Р113,6,Звіти про науково-дослідні роботи НДІ целюлозної та паперової промисловості,"к. 3-38, од.зб. 1396-1593"
58256a88-b430-4d13-be11-ceca3d119f5d,Р113,7,Звіти про науково-дослідні роботи НДІ целюлозної та паперової промисловості,"к. 3-38, од.зб. 1594-1735"
9fc274c1-edca-44c5-b876-360668b6f572,Р115,1,Звіти про науково-дослідні роботи НДІ з безпеки робіт у гірничорудній промисловості,"к. 3-39, од.зб. 1-94"
c5dbf06a-d913-4b80-a73a-657396671bec,Р115,2,Звіти про науково-дослідні роботи НДІ з безпеки робіт у гірничорудній промисловості,"к. 3-39, од.зб. 95-103"
2ac84577-912e-4354-b959-5bbcefa4c0a5,Р116,1,"Сепаратори. Сепаратор магнітний, барабанний ПБМ-4","к. 2-163, од.зб. 1-39"
0cd25510-a264-4bf0-8a59-2b1596b882b7,Р116,1А,Конус магнітний 2КМП d2200мм,"к. 2-164, од.зб. 1-38"
d810db1e-f079-4883-8c25-b33e2d3ed251,Р116,1Б,"Класифікатор двоспіральний 2,4 х12, 5 м типу К2С1","к. 2-165, од.зб. 1-49"
2978a851-db9f-4faa-9412-7fd51c596fe9,Р117,1,Електропечі,"к. 2-169, од.зб. 1-369"
05d04f5a-a4eb-45e7-be5b-5a1ae319fb87,Р117,1А,Вертикальна восьмихідна склообмотна машина ОКБ 4133,"к. 2-220, од.зб. 1-21"
7530217c-4841-429d-ba95-976687612bcd,Р117,1Б,Електросушило прохідне ОКБ 4139,"к. 2-221, од.зб. 1-13"
acf8937e-b1c1-4413-a514-958232e04755,Р117,1В,Електрованни,"к. 2-305, од.зб. 1-57"
cceaa62c-5ecd-4255-84c6-27a8d04dd7fc,Р117,2,Електропечі,"к. 2-169, од.зб. 370-378"
f3f78e0c-c385-437a-9818-1f60cdcc5410,Р117,2А,Електросушило прохідне ОКБ 4139,"к. 2-221, од.зб. 14-39"
32fa4697-8ef0-406f-8647-6d4e445eb83f,Р117,2Б,Електрованни,"к. 2-305, од.зб. 58-156"
177247c0-dcec-48dd-b4ab-37f12fdfcce5,Р117,3,Електропечі,"к. 2-169, од.зб. 379-527"
bc50cdcf-f2bc-491c-9fa9-2748d89c08e6,Р117,4,Електропечі,"к. 2-169, од.зб. 528-844"
9a625d13-0d18-4e9e-81de-b87eabe5c61d,Р118,1,Пиловловлювач ПВ-2,"к. 2-170, од.зб. 1-46"
7af38c2d-787d-4d86-9022-22fdafa2947e,Р118,1А,Апарати очищення вентиляційних викидів гальванічних цехів,"к. 2-171, од.зб. 1-34"
0141a348-ec11-4d8e-8f8d-58e302ca70e2,Р118,1Б,Пристрій вентиляційний,"к. 2-172, од.зб. 1-40"
e5623bd6-dd71-422e-8842-9e2065a90f48,Р119,1,Потокова автоматична лінія різання пластин магнітопроводів з рулонної сталі з косим і прямим стиками (без отворів),"к. 2-175, од.зб. 1-105"
590bda24-0f67-4eb6-9087-7cbf7102f9ea,Р12,1,Агрегат похилого електробуріння,"к. 2-10, од.зб. 1-11"
f88201c5-5101-4dd1-822e-0c583d588483,Р12,1А,Дослідно-промислова установка з розморожування залізної руди,"к. 2-11, од.зб. 1-14"
a9af3c95-97f1-4450-b29d-65f5f1332a1d,Р12,1Б,Дослідна установка з обігріву двигунів автомобілів пальниками інфрачервоного випромінювання на безгаражній стоянці автобази № 36 Головмосавтотрансу,"к. 2-12, од.зб. 1-24"
4f866411-8089-4330-bada-3787c3a7b814,Р12,1В,Дослідно-промислова установка з обігріву двигунів автомобілів газовими пальниками інфрачервоного випромінювання на спец автобазі аеропорту Куйбишев-1,"к. 2-13, од.зб. 1-14"
766ba9f2-7a59-4702-b068-e23692b2c3cb,Р12,1Г,"Дослідні пташники Українського науково-дослідного інституту птахівництва. Обладнання пальниками інфрачервоного випромінювання СВ-2. Харківська обл. Станція ""Борки""","к. 2-14, од.зб. 1-3"
c725a0c6-5113-42ad-be23-863bde0a3735,Р12,1Ґ,Дослідна установка брудерів та газових пальників інфрачервоного випромінювання у пташниках радгоспу імені В. П. Чкалова Донецької обл.,"к. 2-15, од.зб. 1-13"
04e0a915-d091-4160-91e3-45ff7b12fa37,Р12,1Д,Звіти про науково- дослідні роботи інституту «Південдіпрогаз»,"к. 3-3, од.зб. 1-6"
3cec78cb-6f7c-447c-94cb-362f80358e48,Р12,2,Звіти про науково- дослідні роботи інституту «Південдіпрогаз»,"к. 3-3, од.зб. 7-9"
e9259f30-9d88-4249-b732-ccc1708c0e3c,Р120,1,"Доїльний агрегат типу ""Елочка"" ДАЕ-16","к. 2-176, од.зб. 1-33"
e7294718-e678-4b5a-ac02-6b714228e708,Р120,1А,"Бульдозер зі щіткою БЩ-1,5","к. 2-177, од.зб. 1-32"
9af9b48e-6eef-442e-be81-0a6cbf023673,Р121,1,Звіти про науково-дослідні роботи,"к. 3-43, од.зб. 1-121"
a5859828-f56f-473d-868a-d9c27d91c30c,Р122,1,Вакуум-насос водокільцевий типу ВВН-50,"к. 2-179, од.зб. 1-22"
6ec847be-4a19-4452-9a3b-8187c1d85473,Р122,1А,Центрифуга типу АПН-1250,"к. 2-180, од.зб. 1-59"
578d6acb-a157-45a0-b2ba-16753849f238,Р122,1Б,Центрифуга типу ОПШ-12 (НОГШ-1200),"к. 2-181, од.зб. 1-52"
c8347165-1465-423e-a3d5-900a7897327b,Р122,1В,Центрифуга типу ФГН-1254К-7 (АГ-1250-7Н),"к. 2-182, од.зб. 1-128"
96ed481f-7abc-45d9-aef3-8b545b2d83c5,Р123,1,Горизонтальний чотирьохшпиндельний токарний автомат моделі КА-53,"к. 2-178, од.зб. 1-32"
3ef40119-db1d-4618-bdf7-27c60e6bb912,Р125,1,"Звіти по темам науково-дослідних робіт за проблемою: ""Узагальнюючі роботи по розвитку та удосконаленню міських електромереж 0,38-20кВ""","к. 3-81, од.зб. 1-10"
385c7fab-1591-4e43-804d-26008b7c0912,Р126,1,Звіти про науково-дослідні роботи,"к. 3-42, од.зб. 1-15"
64755488-c7ee-4f85-aa42-eb1fecdaca91,Р126,2,Звіти про науково-дослідні роботи,"к. 3-42, од.зб. 16-28"
2bce06de-64bf-492a-b6fb-957625b725e0,Р127,1,Звіти про науково-дослідні роботи,"к. 3-41, од.зб. 1-228"
2ee5c04f-22be-4408-b246-015a10082e88,Р128,1,Круглошліфувальні верстати,"к. 2-187, од.зб. 1-738"
713b993f-eeee-41cb-87a2-a9231f129561,Р129,1,Радіально-свердлильний верстат з найбільшим діаметром свердління в сталі 75мм і найбільшим вильотом шпинделя 2000мм. модель 2Н57,"к. 2-161, од.зб. 1-40"
463dbe83-aad7-4e5d-9493-38bbdafd17d4,Р13,1,Звіти про науково- дослідні роботи Інституту металів,"к. 3-5, од.зб. 1-695"
8cafa340-f045-4465-aa17-2c4795a3557a,Р13,2,Звіти про науково- дослідні роботи Інституту металів,"к. 3-5, од.зб. 697-776"
8f3ce4ac-62df-4e82-ba8b-145e155c6f93,Р13,3,Звіти про науково- дослідні роботи Інституту металів,"к. 3-5, од.зб. 777-918"
9c6e22be-1e46-43cc-a82b-97a344d3c7e6,Р13,4,Звіти про науково- дослідні роботи Інституту металів,"к. 3-5, од.зб. 919-1142"
f7c797fb-b412-4d1a-9c29-25baac7b2006,Р13,5,Звіти про науково- дослідні роботи Інституту металів,"к. 3-5, од.зб. 1143-1162"
29bf8c1a-0f81-440d-866d-b6691c509710,Р130,1,Звіти за темами науково-дослідних робіт з гірничорятівної справи Науково-дослідного інституту гірничорятувальної справи «НДІГС» НВО «Респіратор»,"к. 3-40, од.зб. 1-15"
7aaa6d03-993a-4e4f-9c8f-d87b50fa87ca,Р131,1,Автомат порізки та зачищення провідників,"к. 2-191, од.зб. 1-36"
1ee439f0-c841-42f7-8ff5-07238d96bfd2,Р131,1А,Установка для оброблення золотників,"к. 2-192, од.зб. 1-77"
346ff585-421f-4a77-98ea-78d4b57cbb59,Р131,1Б,Автомат пакування електродів,"к. 2-193, од.зб. 1-499"
ae05e493-9adc-413a-905d-fb369361dac0,Р131,1В,Установка для очищення виробів від грату,"к. 2-194, од.зб. 1-79"
808f82ba-382f-4b9d-b6eb-cbb2ebaf51a2,Р131,1Г,Машина для миття дрібних деталей гідроапаратури,"к. 2-195, од.зб. 1-117"
53193e14-74c2-4b1b-9ce9-312a1a97c769,Р131,1Ґ,Установка складання відрізків скребкового ланцюга,"к. 2-196, од.зб. 1-77"
36a9e62e-c694-4e5b-9ca3-4882845ebb54,Р131,1Д,Установка для дробометального наклепування ланцюгів,"к. 2-197, од.зб. 1-84"
758c8e6c-9202-4155-bee8-536b6ffbbfc2,Р131,1Е,Машина для миття корпусних деталей гідроапаратури,"к. 2-198, од.зб. 1-183"
314c1318-3334-4ffa-a78e-3ca6e396f6ed,Р133,1,Електрокардіоскопу портативний ПЕКС-01,"к. 2-199, од.зб. 1-141"
4b847597-e067-4fc1-bfc6-0d828396cd09,Р133,1А,Прилади для визначення осмолярності сечі та крові,"к. 2-377, од.зб. 1-15"
c0e09357-731b-4531-91c9-96dd57c73797,Р133,1Б,Монітори ритму серця,"к. 2-378, од.зб. 1-9"
16d36405-c39a-48c8-aeca-06ec91af1d82,Р133,1В,Індикатор гідратації тканини,"к. 2-379, од.зб. 1-16"
97d5aec1-ea8d-4e2c-97f4-d9c29000a648,Р133,1Г,Електрокардіостимулятори,"к. 2-380, од.зб. 1-17"
b3acda62-3700-4f9e-8c3a-40c698d9f3cb,Р134,1,Вібраційна машина для випробування робочих коліс парових турбін з зовнішнім діаметром до 7000мм для ХТ23 імені Кірова,"к. 2-200, од.зб. 1-135"
27ac3ec9-c5ab-4858-b011-c28f67c974b8,Р135,1,Звіти про науково-дослідні роботи,"к. 3-45, од.зб. 1-298;299-582"
feaa9a66-f24c-44b9-af66-12868d62af47,Р136,1,Автомат редукування заготівок велосипедних спиць,"к. 2-201, од.зб. 1-104"
b7bc6380-4603-4836-be0c-578dc27afa6a,Р138,1,Лінія нанесення органічних покриттів агрегата хромування і лакування жерсті,"к. 2-202, од.зб. 1-54"
788ce640-3c99-40d6-bc00-90cfdee4f1cf,Р138,1А,Машина для абразивного зачищення кола діаметром 30-80,"к. 2-229, од.зб. 1-6"
85744656-8a2e-45e6-b89a-e1b6fb41ba10,Р138,1Б,Машина для завалювання сипучих матеріалів і феросплавів в електропіч,"к. 2-298, од.зб. 1-151"
cc9a91f0-5165-48c6-afd8-061528d6123e,Р139,1,Звіти про науково-дослідні роботи НДІ автоматизації керування та виробництва,"к. 3-46, од.зб. 1-339"
cdbb06f9-ddae-4516-89a3-cf123c39664c,Р139,2,Звіти про науково-дослідні роботи НДІ автоматизації керування та виробництва,"к. 3-46, од.зб. 340-399"
bd9f60cb-f948-4e5c-a0a7-347db2a1edc0,Р14,1,"Устаткування для виїмки, підіймання та збагачення вугілля","к. 2-71, од.зб. 1-206"
2e74c34f-6b34-44e0-a9fd-be6221e206aa,Р14,1А,Звіти про науково- дослідні роботи Донецького вугільного інституту «ДонВУГІ»,"к. 3-6, од.зб. 1-168"
aaac69ec-a1df-4c74-8bf6-a6087497a5aa,Р14,2,Звіти про науково- дослідні роботи Донецького вугільного інституту «ДонВУГІ»,"к. 3-6, од.зб. 169-679"
12cb9972-b20a-4ac9-b12a-0f384c3f58e1,Р14,3,Звіти про науково- дослідні роботи Донецького вугільного інституту «ДонВУГІ»,"к. 3-6, од.зб. 680-892"
960ec447-250f-469b-b333-5ccb6c5f6292,Р14,4,Звіти про науково- дослідні роботи Донецького вугільного інституту «ДонВУГІ»,"к. 3-6, од.зб. 893-1251"
9ab1d8e8-070a-4530-999e-133af64652ab,Р14,5,Звіти про науково- дослідні роботи Донецького вугільного інституту «ДонВУГІ»,"к. 3-6, од.зб. 1252-1501"
69a4bc83-263f-4f15-944c-26413c65fb81,Р14,6,Звіти про науково- дослідні роботи Донецького вугільного інституту «ДонВУГІ»,"к. 3-6, од.зб. 1502-1751"
b585718e-594f-4360-b813-eabbb1f688f6,Р141,1,Насоси,"к. 2-203, од.зб. 1-28"
a36f2f53-2b73-42ae-826e-a45ab452492f,Р141,1А,Звіти про науково-дослідні роботи,"к. 3-63, од.зб. 1-33"
8d3af629-ac60-438b-ad3a-a96b71a9ba31,Р142,1,Промислове обладнання. Промислові лебідки,"к. 2-204, од.зб. 1-221"
22012015-fcf3-46c9-931e-eb12ca64b15d,Р142,1А,Електрофікована дощова машина фронтального переміщення,"к. 2-219, од.зб. 1-59"
4388b218-2fff-486d-a434-40f6f5e023bf,Р142,2,Промислове обладнання. Промислові лебідки,"к. 2-204, од.зб. 222-570"
acd262da-d7da-4801-94ef-298d5c816f8c,Р144,1,Електродвигун трифазний асинхронний АОЛ 2-3 габариту,"к. 2-211, од.зб. 1-25"
2a7f2527-0013-455c-9cd0-1daff56b2a45,Р146,1,Звіти про науково-дослідні роботи,"к. 3-47, од.зб. 1-41"
ab05cde3-b979-49d9-a15f-ec46d43fabc4,Р146,2,Звіти про науково-дослідні роботи,"к. 3-47, од.зб. 42-146"
d7cdfe2b-371a-4fd9-a2db-12def40d2ac2,Р147,1,Звіти про науково-дослідні роботи,"к. 3-48, од.зб. 1-18"
4a515b63-6b6d-45b1-bb5f-ee69fdd95878,Р148,1,Звіти про науково-дослідні роботи,"к. 3-49, од.зб. 1-28"
6642a6f8-45bf-41c0-a116-b7eb916b3e16,Р15,1,Звіти про науково- дослідні роботи науково-дослідного інституту вогнетривів імені А. С. Бережного,"к. 3-7, од.зб. 1-1781а"
ec4f5633-b1d5-4c12-a54c-317a21aae32f,Р15,2,Звіти про науково- дослідні роботи науково-дослідного інституту вогнетривів імені А. С. Бережного,"к. 3-7, од.зб. 1782-2086"
fbb68e06-f547-46df-b0ad-8cf55f2682d5,Р15,3,Звіти про науково- дослідні роботи науково-дослідного інституту вогнетривів імені А. С. Бережного,"к. 3-7, од.зб. 2087-2189"
d5edf0a0-0a6a-44b3-831e-54581d0f1c67,Р15,4,Звіти про науково- дослідні роботи науково-дослідного інституту вогнетривів імені А. С. Бережного,"к. 3-7, од.зб. 2190-2279"
2203f4e4-402d-49c9-90b6-91aa9bb8f639,Р15,5,Звіти про науково- дослідні роботи науково-дослідного інституту вогнетривів імені А. С. Бережного,"к. 3-7, од.зб. 2280-2453"
51d9a2c3-7f3e-4b3e-93de-5587602e7111,Р15,6,Звіти про науково- дослідні роботи науково-дослідного інституту вогнетривів імені А. С. Бережного,"к. 3-7, од.зб. 2454-2465"
16e8f75f-33b3-4ea8-9b49-60c6eadf371b,Р15,7,Звіти про науково- дослідні роботи науково-дослідного інституту вогнетривів імені А. С. Бережного,"к. 3-7, од.зб. 2466-2512"
3878d2cd-0e5e-4426-9fb8-701b5eb35916,Р151,1,Звіти про науково-дослідні роботи,"к. 3-50, од.зб. 1-9"
9d2fb07a-7536-451f-80ab-9e361c207862,Р153,1,Тракторні самохідні шасі,"к. 2-217, од.зб. 1-288"
0c0e1e4a-36be-4198-9426-c6b4e97564e3,Р154,1,Звіти про науково-дослідні роботи,"к. 3-51, од.зб. 1-305"
2f4e33b7-5675-4af6-ab0b-00a018e1e811,Р155,1,Звіти про науково-дослідні роботи,"к. 3-53, од.зб. 1-88"
fb98bd7d-e66c-4d4d-be6f-ab2b9dfeb0b1,Р157,1,,од.зб. 1-16
4978050c-ac58-4bab-a1bf-21ee899ea2dc,Р159,1,"Звіти за темами НДР ВАТ ""Київський науково-дослідний та проектно-конструкторський інститут ""Енергопроект""","к. 3-75, од.зб. 1-36"
6494bd20-cfe0-4329-a79e-5c815adf1733,Р159,2,"Звіти за темами НДР ВАТ ""Київський науково-дослідний та проектно-конструкторський інститут ""Енергопроект""","к. 3-75, од.зб. 37-47"
7236a516-1eca-4a16-8a81-ca6e27a9f785,Р16,1,Звіти про науково- дослідні роботи НДІ харчової промисловості,"к. 3-8, од.зб. 1-248"
2c00d8cf-b8ee-43a9-9a3f-e46611a53ce9,Р160,1,Звіти про науково-дослідні роботи,"к. 3-54, од.зб. 1-15"
da112b4c-812b-4278-a390-c15edb9261cd,Р161,1,Спеціальний агрегатний свердлильно-різьбонарізний верстат ХА10733,"к. 2-222, од.зб. 1-7"
c9800d07-c54a-4598-8f26-ede0472e3a98,Р166,1,"Крокуюча опалубка для стовбура Ф4,5","к. 2-230, од.зб. 1-8"
eb8ab46f-fcea-4316-ab8f-03293449f9fb,Р166,1А,Верстат для заточування зйомних додаткових бурових коронок,"к. 2-231, од.зб. 1-5"
fe0775f5-bf58-4669-bdd7-0f167b227390,Р166,1Б,Агрегат для зведення монолітного бетонного кріплення в горизонтальних гірничих виробках,"к. 2-232, од.зб. 1-14"
53b8f8d5-d7fe-4ffb-813a-7a60b05629a6,Р166,1В,Звіти про науково-дослідні роботи,"к. 3-67, од.зб. 1-2"
ce12e516-44d5-4be3-96df-50308c931ec8,Р168,1,Звіти про науково-дослідні роботи,"к. 3-87, од.зб. 1-3"
b3ff4fe0-1473-484b-9f71-f572c6b4b5d5,Р17,1,"Звіти про науково- дослідні роботи вуглехімічного інституту ""УХІН""","к. 3-9, од.зб. 1-661а"
2d0a1bd2-f0a7-4834-861e-64b2df2721a2,Р17,2,"Звіти про науково- дослідні роботи вуглехімічного інституту ""УХІН""","к. 3-9, од.зб. 662-897"
c151da99-ea28-436c-a569-d3939c4bee8c,Р17,3,"Звіти про науково- дослідні роботи вуглехімічного інституту ""УХІН""","к. 3-9, од.зб. 898-1290а"
9728e3f6-d349-48f2-8e02-6ed646291223,Р17,4,"Звіти про науково- дослідні роботи вуглехімічного інституту ""УХІН""","к. 3-9, од.зб. 1291-2024;2025-2818"
8e070f1e-c8a6-45dc-b23f-3a03493cb8ba,Р17,5,"Звіти про науково- дослідні роботи вуглехімічного інституту ""УХІН""","к. 3-9, од.зб. 2280-2453"
65be7fd5-677a-47d6-8f24-2e22514d790e,Р17,6,"Звіти про науково- дослідні роботи вуглехімічного інституту ""УХІН""","к. 3-9, од.зб. 3024-3073"
9910364c-141e-4f3f-ae5f-1f5c68932613,Р17,7,"Звіти про науково- дослідні роботи вуглехімічного інституту ""УХІН""","к. 3-9, од.зб. 1-51"
9ea4e32d-b138-45cb-b5ba-2bf3179c88b7,Р17,8,"Звіти про науково- дослідні роботи вуглехімічного інституту ""УХІН""","к. 3-9, од.зб. 3125-3153"
fca6c548-ac97-4a01-abdf-bf75e79695d1,Р171,1,"Науково-дослідні роботи. Проблема: «Розробка рецептур технологічних процесів виробництва пластичних і технологічних мастил, мастильно-охолоджуючих рідин, присадок мастил і матеріалами, стандартизація та уніфікація їх асортименту»","к. 3-56, од.зб. 1-23"
b05c3ee7-984e-42e6-9f98-9cde62ef4449,Р172,1,"Науково-дослідні роботи. Проблема : ""Створення конструкцій, рецептури гум, технологічних процесів і обладнання для виробництва великогабаритних і надвеликогабаритних автомобільних, будівельно-дорожних і сільськогосподарських машин, а також технології та обладнання для їх місцевого та відновного ремонту ""","к. 3-57, од.зб. 1-185"
96307d88-0e79-4401-afd6-f78ed5b55c5b,Р173,1,Установка стругова швидкохідна УСБ-67,"к. 2-237, од.зб. 1-2"
d2d5ed89-07bf-41f1-8361-6a0bda409f20,Р173,1А,Установка стругова високошвидкісна УСВ,"к. 2-272, од.зб. 1-8"
72b4e360-8fcd-44b6-86dd-a85d492e6c98,Р175,1,"Снігоходний важкий тягач ""Харків'янка-1""","к. 2-239, од.зб. 1-83"
