84ded62b-def0-4c2b-8dbd-0494db581512	ЦДНТА-(Р-17-3-9-2-699+++Р-17-3-9-2-699+++Р-17-3-9-2-699)	file
e6a53f71-0a49-4f25-bf1d-8b02b83728b6	ЦДНТА-(Р-17-3-9-2-759+++Р-17-3-9-2-759+++Р-17-3-9-2-759)	file
82925247-2029-4c5b-901d-1fa9c7aa8bbe	ЦДНТА-(Р-17-3-9-4-2515+++Р-17-3-9-4-2515+++Р-17-3-9-4-2515)	file
787dacfb-0c1a-46be-b3c9-4e21108a30b0	ЦДНТА-(Р-17-3-9-4-2576+++Р-17-3-9-4-2576+++Р-17-3-9-4-2576)	file
8153684a-887e-43b0-b07f-a7c55df30c1b	ЦДНТА-(Р-17-3-9-4-2562+++Р-17-3-9-4-2562+++Р-17-3-9-4-2562)	file
22fd52ea-2fd3-4239-8a49-bea01be4cbe4	ЦДНТА-(Р-17-3-9-4-2578+++Р-17-3-9-4-2578+++Р-17-3-9-4-2578)	file
e30545bd-3c23-418c-8a08-74389c2c8a72	ЦДНТА-(Р-17-3-9-4-2585+++Р-17-3-9-4-2585+++Р-17-3-9-4-2585)	file
ac1a7ab8-5842-43f6-8e0b-b117c6c708ec	ЦДНТА-(Р-17-3-9-4-2588+++Р-17-3-9-4-2588+++Р-17-3-9-4-2588)	file
0956ecb4-2426-44fb-b6b7-62d829ce0016	ЦДНТА-(Р-17-3-9-4-2619+++Р-17-3-9-4-2619+++Р-17-3-9-4-2619)	file
7409e5c8-1d61-44fb-b854-93e63376a3a5	ЦДНТА-(Р-17-3-9-4-2589+++Р-17-3-9-4-2589+++Р-17-3-9-4-2589)	file
06684264-8349-45f8-8b96-9c07b6ed8676	ЦДНТА-(Р-17-3-9-4-2615+++Р-17-3-9-4-2615+++Р-17-3-9-4-2615)	file
b285dfeb-190a-443e-a8c4-67e742ee9f03	ЦДНТА-(Р-17-3-9-4-2621+++Р-17-3-9-4-2621+++Р-17-3-9-4-2621)	file
64256ccf-49b2-43cb-aa26-abfefa70137f	ЦДНТА-(Р-17-3-9-4-2604+++Р-17-3-9-4-2604+++Р-17-3-9-4-2604)	file
3f417739-d273-49f1-bd76-d69c72985bb1	ЦДНТА-(Р-17-3-9-4-2634+++Р-17-3-9-4-2634+++Р-17-3-9-4-2634)	file
41c7864b-d986-43cf-b21d-ad6b219cc04b	ЦДНТА-(Р-17-3-9-4-2657+++Р-17-3-9-4-2657+++Р-17-3-9-4-2657)	file
306df40c-60e5-40c1-be03-349b4b4659d2	ЦДНТА-(Р-17-3-9-4-2647+++Р-17-3-9-4-2647+++Р-17-3-9-4-2647)	file
6a1f3234-dd97-4ccc-88c7-716fd7f7e9e0	ЦДНТА-(Р-17-3-9-4-2680+++Р-17-3-9-4-2680+++Р-17-3-9-4-2680)	file
a41c295b-e7e1-40b5-9d5a-9e5d5bed6997	ЦДНТА-(Р-17-3-9-4-2684+++Р-17-3-9-4-2684+++Р-17-3-9-4-2684)	file
0c912885-26fb-4210-992b-85ddde38d475	ЦДНТА-(Р-17-3-9-4-2700+++Р-17-3-9-4-2700+++Р-17-3-9-4-2700)	file
66c9ffeb-9770-4813-b282-a576bb82f7db	ЦДНТА-(Р-17-3-9-4-2732+++Р-17-3-9-4-2732+++Р-17-3-9-4-2732)	file
97debab0-8308-44bb-80c1-5442dcee22b9	ЦДНТА-(Р-17-3-9-4-2719+++Р-17-3-9-4-2719+++Р-17-3-9-4-2719)	file
b9f02de6-a835-44ea-b5be-416aa1b16490	ЦДНТА-(Р-17-3-9-4-2724+++Р-17-3-9-4-2724+++Р-17-3-9-4-2724)	file
7c9f2716-e421-4af8-8b3c-dfa535ca1cca	ЦДНТА-(Р-17-3-9-4-2733+++Р-17-3-9-4-2733+++Р-17-3-9-4-2733)	file
da3f6ef7-7bf7-4687-9e58-daefbea8b0e3	ЦДНТА-(Р-17-3-9-4-2737+++Р-17-3-9-4-2737+++Р-17-3-9-4-2737)	file
cbf8856b-07c5-404f-96a1-5a3f77b9ca4a	ЦДНТА-(Р-17-3-9-4-2721+++Р-17-3-9-4-2721+++Р-17-3-9-4-2721)	file
a75924d9-b4da-4b35-89da-80dde8c6e65c	ЦДНТА-(Р-17-3-9-4-2712+++Р-17-3-9-4-2712+++Р-17-3-9-4-2712)	file
ffacfdd4-a999-4a97-ade0-f3b846ec4182	ЦДНТА-(Р-17-3-9-4-2741+++Р-17-3-9-4-2741+++Р-17-3-9-4-2741)	file
3db59b2f-559b-46ea-b00e-2b2f01915c75	ЦДНТА-(Р-17-3-9-4-2735+++Р-17-3-9-4-2735+++Р-17-3-9-4-2735)	file
